Season,Time,Content,Sentiment
Yaz,Öğlen,1520 yıllık binalara da fiberi getirseler yakında fiber var ama binamız eski olması nedeniyle yararlanamıyoruz,
Yaz,Akşam,21 mayıs tarihinden beri eve gelen hat üzerindeki kablonun kopması sonucu internet ve telefon hizmeti alamıyorummüşteri hizmetlerini arıyorumbana devamlı gelip yapılacağını söylüyorlaren sonunda dayanamadımordu merkezde bulunan telekom binasına gittimorada bulunan teknik ekipten sorumlu kişiye durumu anlattımbana bir ara gelip bakarız dedibiraz üsteleyince  işinize gelmiyorsa almasaydınız dedibu kişiyi müşteri hizmetlerine ve internet üzerinden telekoma şikayet ettimmüşteri hizmetleri bana bu kişiyle ilgili herhangi bir işlem yapamadıklarını söylediinternet ve telefon hizmeti alamıyorumancak her ay fatura çıkmaya devam ediyorocak ayında 2 yıl tahaüt yaptımnereden bulaştım bilmiyorumyeni abone olacak arkadaşlara tavsiyem hiç buşalmayınben yandım siz yanmayın,
Yaz,Öğlen,dün internet bağlatmak için başvurdum  bugün sabah 830 ve öğle 1330 arasında evinize geleceğiz diye sms gönderdiler şu an saat 1615 eve uğrayan yok eve uğramalarını geçtim beni arayan yok ben 3 kez müşteri hizmetleri ile konuştum verdikleri cevaplar manasız ve mantıksız yeni müşteriye böyle yapıyorlar ise uzun süredir bunlara abone olanlara kolaylıklar diliyorum,
Yaz,Sabah,yazıklar olsun 5 aydır karantina yüzünden evimdeki interneti dondurdum ve dondururken müşteri hizmetlerine defalarca sordum bu süre içinde bir para ödeyecek miyim nedir durum dedim hiç bir para ödemeyeceksiniz korkmayın dediler5 ayda 175 lira ödedim üstüne 15 gün fatura işleme bedeli 60tl ödedimturkcellde kapattiktan sonra hiç bir ücret ödememişken haram olsun dedim,
Yaz,Öğlen,100mbit kurumsal internet istedik başvurumuz iptal edilip 12mbit olarak girilmiş ve yükseltmek istediğimizde altyapınız desteklemiyor diyorlar iptal etmek istediğimde ise cayma bedeli istiyorlar şaka gibi  üstelik adreste fiber var ve türkiye’nin en merkezi bölgesinde 12mbit satıyorlar şaka gibi hala şoktayım,
Yaz,Öğlen,çözüm odaksızzerre kadar müşterisine değer vermeyen 8 ağustos dan beri van ilinde hizmet veremeyen nasıl bir çalışma yapıldığı ile alakalı müşterisine bilgi vermeyen şikayet oluşturmak istediğinizde öyle bir uygulamalarının olmadığını belirten şu korona günlerinde türk telekom kullanıyorsanız mağduriyeti sonuna kadar yaşadığını firmamsıben ahlaksız rezil firma görmedim,
Yaz,Öğlen,evde internetini kapattığınız an sizin numaranızı bütün türkiyeye dağıtıyorlar sanırımtuvalet kapısı arkasındaki numaralara döndüm lanet herifler her gün en az 2 kere arıyor ve her arayan numarayı engellesem de başa çıkamıyorum tacizci firma,
Yaz,Sabah,lira yüklemek için minimum 30 tl isteyen operatör sana ne kardeşim 19 liralık paket için her seferinde 30 lira yüklemek zorunda mıyım,
Yaz,Sabah,müşteri nasıl mağdur ediliri geçtim müşteri olmaya çalışan nasıl mağdur edilir eğitimleri veriyorlar çalışanlarına superonline ın ekstra faturalarını bağlantı problemlerini arattılar şu iki ayda 15 aydır sistemlerinin kapı nolarını kafalarına göre değiştirmeleri sebebiyle ofise internet bağlatamıyoruz onlarca telefon görüşmesi merkeze gitmeler vs problemi hallettik şimdi ayın 6 sında teknik ekip gelecek dediler 8 ine alındı msgı geldi 12 sine alındı msgı geldi 14 üne alındı msgı geldi artık öeh dedik bu kadarı da olmaz bugün yine mesaj geldi 15ine alınmış günlerdir müşteri hizmetlerinde farklı farklı oyalamalar saçmalamalar her biri farklı oyalıyor en sonuncusu yarın da yaşarsanız üst birimlere aktarıp mağduriyetinizi giderelim dedi yalan söylemiş bugünkü öyle bir işlem yapamıyoruz 15 gün öteleme hakkımız var dolmadı diyor her gün ofiste çalışan bekliyor bazen gün sonunda erteleme mesajı geliyor bazen gün başlamadan gün başlamadan gelince işlem yapamıyormuşuz çünkü randevu daha gelmemiş gözüküyormuş sisteminize tüküreyim sizin iptal edicem emeklerime yazık diyorum iptal etmicem her gün bir sinir harbi nasıl bir ülke nasıl bir sistem yazıklar olsun tüm firmalar aynı tonda lacivert tabi adamlar da ona güveniyorlar burda yaşatılan mağduriyeti diğer firmada baştan alıcaksın büyük ihtimal cesaretin varsa geç ofiste mobil internet kullanılıyor iki aydır herkes telefonundan bağlanıyor yemin ederim muz cumhuriyeti çalışan yeterli değilse yoğunluk varsa ona göre çalışan al kardeşim bir firma çalışan yetersizliğinden müşteriyi mağdur ediyorsa bunun bir yaptırımı olmalı devlet arkasında durmalı insanların özellikle serbest piyasanın geçerli olmadığı sektörlerde yıldım yemin ederim şu ülkede bir şeyler yapamamaktan 15 gün sonunda yine bir kılıf bulurlar bunlar en mantıklısı iptal etmek başvuruyu yapacağınız işe,
Yaz,Sabah,mobil ve ev internetini istanbulda senelerdir sorunsuz kullandığım issoperatör ancak son bir senede akknın kalkmasıyla beraber ev internetine yaptıkları zam yüzde 50nin üzerinde 1015 lira fazla verip sıkıntısız kullanayım dediğim için devam ediyorum nazar değmesin,
Yaz,Sabah,ariza durumunda cok iyi calisan firmadir ev internetimde olusan kopmalar icin musteri hizmetlerini aradim gun icinde surekli sms ile arizanin durumu hakkinda bilgilendirildim cozulmeyince bu sabah teknik ekipten bir arkadas geldi gayet hizli halledildi ariza bu kaliteyi beklemiyordum acikcasi tebrik ederimedit gun icinde ariza tekrarlandi cok ovmemek gerekiyormus yine de teknik elemana ulastik bakalim cozecekler miedit2 comuyorlar cozemiyorlar 48 saatte bir ariza kaydimi yenileyip beni smse boguyorlar,
Yaz,Sabah,yurtdışına çıkmadığım halde yurtdışı ücreti faturalayan operatör 14 yıldır sorunsuz kullanmama ve herkese tavsiye etmeme rağmen son akdeniz kıyı şeridi tatilimde yunan adalarındaki operatörler ile kapışamamış ve yurtdışı internet kullanımı faturalandırması yapmıştır 2 günlük yurtdışı internet kullanımı için 6216 tl olarak ödeme beklemektedir eminim 2 dakikalık kullanımı geçmemiştir onu da telefon otomatik olarak navigasyon app inden çekmiştir kendi alt yapı eksikliklerinin faturasını müşteriye ödetmek istemektedirler telefon ve siteleri üzerinden şikayetimi bildirdim düzelteceklerini umuyorumedit şikayetin üzerinden bir kaç saat gibi kısa bir sürede geri dönüş yapıp fiyatın düzeltileceğini güncel faturadan düşüleceğini belirttiler firmanın hassasiyetine ve ilgilenen arkadaşlara teşekkür ediyorum,
Yaz,Öğlen,ev interneti durup duruken gitti 2 gun arizali kaldi ve buna ragmen musteri hizmetlerinden acma tenezzulunde bulunulmadırezalet,
Yaz,Sabah,turknetin abonelik başlangıcı için başvurusunu günlerdir onaylamayan şirket tamamen şansa bakıyor buradan alacağınız hizmetin kalitesi ya da tanıdık olup olmamasına,
Yaz,Öğlen,bunlar hırsız dolandırıcı diyorum diyorum diyorum güzel bir arkadaş bunun ispatını sunmuşne de güzel sunmuşbkz ,
Yaz,Gece,kufur edecegim ama hakliyken haksiz konuma dusmemek icin etmiyorum cagri merkezini arayip diyorum ki internetim yok bana diyor ki benim ekranimda her sey normal gozukuyor peki deyip telefonu kapatiyorum benim icin caresizligin en net tanimidir alternatifi yoktur altyapi dosettirecek bi nufuzumuz var mi sanki senelerdir bir sokaga kablo dosettiremedik amk mahallesinde muhattap bulamazsin elinden bi sikin gelmez oyle beyaz chrome ekranina bakip soversin anca,
Yaz,Sabah,özensiz çalışanları olan iş bitiremeyen türkiyede hizmet veren telekomünikasyon operatörlerinden bir tanesi uzun yıllardır hem mobilde hem ev internetinde bu firmadan hizmet alıyorum mobilde kullandığım tarife diğer operatörlerin muadili tariflerine göre 50 daha hesaplı her yerde çekmediği vs gibi genel bir algı olmasına rağmen bu durumla da karşılaşmadığımı belirtmek isterim ancak ev interneti aşırı yavaşakk yok deseler de olduğunu net bir şekilde hissediyorsunuz neyse esas konuya geleyim ikametgahımı değiştirdim ve ttnete hat taşıtma için bildirim oluşturdum mesaj geldi şu tarihte şu saatler aralığında işlem yapılacaktır diye bekledim evde gelen giden yok sonra aradım hayırdır bir aksilik mi oldu diye efendim sizin talebiniz alt yapı olmaması sebebiyle iptal edilmiş dediler alt yapı olmadığını zaten söylememiş ve randevu vermişlerdi onu geçtim de haber vermediler randevunun iptal edildiğini insanların işi gücü var siz randevu verdiniz diye evlerinde bekliyorlar bu ne aymazlık neyse türktülekom müdürlüğüne iletilmek üzere başvuru oluşturttum ve altyapı sağlanana kadar hat dondurma başvurusu yaptım aradan 1 ay geçti aradım ve sordum alt yapı konusunda bir gelişme var mı diye aldığım cevap onu telekom müdürlüğü bilir ikametgah belgeniz ile birlikte müdürlüğe gidiniz ben çalışıyorum mesai saatleri içerisinde böyle bir işlem için sizin peşinizden koşmak zorunda mıyım neden işinizi takip etmiyorsunuz dediğimde hiç cevap yok neyse dondurmuştum zaten de iptal edebilir miyim üyeliğimi dediğimde dondurmamışsınız dediler çıldırmak üzereydim yani telefonla görüştüğümüz hiçbir şey için işlem yapmamışlar gittim iptal ettirdimtaahhütten doğan cezayı da ödeyerek sonra süper online ile görüştüm bir cuma günü salı günü evime internet gelmişti öyle süperbox filan da değil alt yapı kullanılan ev internetinden haniözetle şu an türktelekomun alt yapımız yok dediği yerde türktelekom altyapısı ile süperonline internet kullanıyorum,
Yaz,Gece,ülkede akla gelen her türlü şeyde şiddete başvuran ruh hastalarının nasıl olur da bunların genel merkezidir bayisidir şusudur busudur nasıl basıp terör estirmediklerini merak ettiğim şirket sanırım hak eden nadir şirketlerden ki bunu biri zarar görsün etsin diye söylemiyorum şirketlerin politikalarına karışmak bile yanlıştır ama bunlar gerçekten ayrı bir seviye,
Yaz,Öğlen,rezalet deneyim yaşatan firmadır birkaç ay önce tivibuhizmeti için oluşturduğumuz talebe halen geri dönüş yapmamış 2 haftadır da internet hızıyla bizi süründüren firmadır ilgili görselleri en altta bıraktım 16 mbpsye kadar hizmet vereceğiz diyorlar fakat bırakın 16 mbpsyi 2 haftadır mail kontrolü dahi yapamadığım günler oldu müşteri hizmetlerini aradığımızda altyapıda sorun olmadığını söylüyorlar geleceğiz diyorlar fakat halen ne arayan var ne de soran mobil veriyle bir yerlere bağlanmaya çalışıyorum fakat vodafone interneti apartmanda düzgün çekmediği için onda da maksimum 1 mbps alabiliyorum umarım en kısa sürede kurtuluruz da rahat bir nefes alırızgörselgörselgörseledit şubeye gidip arıza başvurumuz sonucu ekipler geldimüşteri hizmetleri başvurusuna kalsaydı gelmeyeceklerdi ve uzun uğraşlar sonucu durumu düzelttiler sanırım port kaynaklı bir sorun varmış ve bunu onaylamaları için merkezi aramaları gerekti düzeltilmesi güzel oldu ama müşteri hizmetlerinin bu kadar uğraştırması hoş olmayan bir şeydi,
Yaz,Gece,dil faşizmi uyguladığı iddia edilen kuruluş ,
Yaz,Sabah,kürtçe konusuyla ilgili yazılanlar doğruysa müşteri kaybetmemek adına ırkçılık dahi yapabileceklerini öğrendiğimiz şirket bence asıl amaçları buydu,
Yaz,Sabah,bkz ücretlendirme periyodu,
Yaz,Öğlen,kendileriyle maceram şu şekildesene 2007 henüz reşit olmamışım kendi adıma hat sahibi olamıyorum annemin kimlik kartını alıp bir bayiden hat satın aldımsene 2015 askerdeyim hattıma dayım 100 tl yollamış o zamanlar 5 liraya 500 mb paketler vardı biri bitmek üzereyken yeni bir paket satın almıştım o paket tanımlanmasına rağmen kullanıma geçmemiş ve benim 60 liramı yemiş bulundular ne kadar uğraşırsam uğraşayım geri alamadım en sonunda dediler ki yeni paketin tanımlanması için veri kullanımını kapatıp açmanız lazımsene 2017 hattıma müzik paketi tanımlanmış para kesiliyor arıyorum böyle bir talepte bulunmadığımı iletiyorum mesaj atın falan diyorlar yahu bulunmadığım talep için niye mesaj yollayayımsene 2020 uslanmamışım hala kullanıyorum 2 tane aktif internet paketim var ikisi de bitiyor ve ikisinin de bittiğinin mesajı ne hikmetse hattımdan 38 lira yendiği zaman geliyor bitmeye yakın gelen bir mesaj yokhenüz 4 gün önce de 40 lira yüklemeye 5 gb hediye kampanyasına katıldım yükleme yaptığım zaman internetin tanımlanacağına dair mesaj da geldi arıyorum ve mesajı göremediklerini kampanya tanımlamasının da yapılmadığını söylüyorlarbu süre zarfında bazı zamanlarda hattı kendi üzerime almak istiyorum tabii annem de hasta olduğu için gerekmedikçe bir yerlere sürüklemek istemiyorum kimlikle halledilemeyeceğini hat sahibinin gelmesi gerektiğini söylüyorlar öyle şubeden bayiden falan da olmuyor merkeze çağırıyorlar amk 17 yaşındaki elemana annesinin kimliği ile hat sat değiştirmek istendiğinde hasta kadını merkeze sürükle ne güzel iş değil mineyse ki hat taşıma işlemlerinin bu kadar zahmetli olmadığını eve kadar sim kart getirildiğini yeni öğrendim bu da benim mallığım olsun kurtuluyorum bu kan emicilerdenhat sahibini değiştirirken zorluk çıkarmayan operatör önerileriniz için bekliyorum elimde vekalet var önce hattımı taşıyacağım sonra da üstüme alacağım,
Yaz,Öğlen,az once modem icin kullanıcı adi ve şifresini almak icin aradigim firma kullanıcı adi ve şifrenizi söylüyoruz lütfen not edin dedi yanlislik olmasın diye dikkatle not almaya başladım kullanıcı adi kucuk a kucuk b  kucuk v 4 5 6 şifreniz büyük c kucuk n  5 kucuk b büyük u dedikten sonra bilgileriniz telefonunuza mesaj olarak atılacaktır dedi keske en basta söyleselerdi bunu,
Yaz,Akşam,son 15 gündür sabit hattıma uluslar arası numaralardan spam saldırısı alıyorum gece gündüz farketmeksizin aranıyorum ve müşteri hizmetleri bir şey yapamayacaklarını ancak savcılığa başvurabileceğimi iletiyor bu kadar aciz bir kurum olmaz,
Yaz,Akşam,ev internetinde türk telekom kullanmasam da zorunluluktan dolayı türk telekom altyapısı kullanan bir firma kullanıyorum 3 gündür alt yapı çalışması nedeniyle istanbulun göbeğinde internet kullanamıyoruz evden çalıştığımız için büyük önem taşıyor internet ama beyefendiler bir şeyi beceremediler,
Yaz,Öğlen,internet kullanıcı adı ve şifrenizin iki farkşı şekilde kayıt olabildiği şirket bugün net kopunca aradım ilk adım olarak yeniden modem kuralım dediler ki sorunla alakalı olduğunu sanmıyorum drduk yere kullanıcı adım mı değişecekti iyi tamam dedik şifreyi sms olarak attılar giriyorum bu sefer kullanıcı adı veya şifre hayalı diye ttnet sayfasına yçnlendiriyliypruö4440375i arayıp abonelik bilgilerinden şifre isteyince baöbaşka bir şifre geliyor onunla girince ttnet sayfa yönlendirmiyor ama hala net yok durduk yere iş açıyorlar başıma evden çalışıyorum bir de,
Yaz,Akşam,nakil başvurumu uzun uzun zamandır halledemeyen sirket,
Yaz,Sabah,7 gündür nakil için süründüren rezalet şirket randevu verip kimse gelmeyince yeni randevu verelim deyip utanmadan önce 2 gün o randevuya da kimse gelmeyince 4 gün sonrası müsait diyen şerefsizler ulan biliyorsunuz ki taahhüt var ne de olsa iptal edemez di mi ondan bu rahatlık 7 senelik abonesiydim beni şu dönemde böyle rezil ettiniz ya daha o sözleşmeyi yenileyen beni siksinler kalmış şurada 3 ay zaten,
Yaz,Sabah,şansa hizmet alabildiğiniz kurumbinada aşağıdaki kutuyu birileri kurcalamışdurduk yere internet gittiaradım rica ettim online sınavlar var dedim ertesi gün adam geldi abi hallettim bi bak dedi valla yaptı gittiböyle de şanslı insanımdır ama nazar fln değmesin şimdi,
Yaz,Öğlen,ben bu kadar iş bilmez bu kadar sahtekar  böyle gamsız bir firma görmedim3 gündür internetle iş yaptığımı belirtmeme rağmen ağrıza kaydıma inceleniyor diye cevap veren firmane yapacağımı şaşırdım ayda 140 tl para verip rezil olmak bu heraldesözlük olarak sizden istediğim bir üst şikayet merci telefon numarası varsa bana yollamanız ha bu arada 5 ttnet aboneliğim 1’e düştü ve bu olayla 5si de iptal olacak gibi görünüyor,
Yaz,Akşam,hayatımda görüp görebileceğim en rezil telekomünikasyon şirketi iki haftadır süründürdüler beni evet resmen süründüm böyle rezil nir şirket olamaz olmamalı iki aydır internetim yok bir kbayt internet kullanmış değilim fatura ödüyorum bana internet hizmeti sağlayın diyorum yok o da yok yaşadığım mağduriyetin haddi hesabı yok evden iş yapıyoruz internet yok her şeyi internet ile halletmeye çalışıyoruz iptal etmek istiyorum 798 lira cayma bedeli var sinir küpüne dönmüş durumdayım ne internet kullanabiliyorum ne de iptal edebiliyorum lütfen yardımcı olabilecek biri varsa beni yönlendirsin her gün müşteri hizmetlerini aradım defalarca arıza şikayet kaydı oluşturdum bimer cimere yazdım çözüm yok sevgili ekşi alemi sizlerden varsa beni yönlendirebilecek olan lütfen yönlendirsin,
Yaz,Akşam,rezil bir şirket 35mb fiber kullanıyorum bana sağladığı upload 25mb ya siz şaka mısınız  evden çalışıyor insanlar normalde 5mb görüyorken birkaç gündür 25 zor görüyorum aradığımda da normaaal diyorlar valla ne diyeyim ki ne kadar küfretsem azdıredit modem üzerinde maksimum veri oranı da 35mbit gözüküyor upload için yanlış bilmiyorsam hattın taşıyabileceği upload kapasitesini gösteriyor nasıl lanet bir şirketsin sen ya,
Yaz,Öğlen,nakil başvurumun sonraki gününe randevu vererek beni şaşırtan vasat şirkettabi söz konusu türk telekom olunca rezilliğin sınırının olmayacağını bildiğimden hala temkinli yaklaşıyorum zaten başvuru yaparken direk 20 günü gözden çıkarmıştım zorunlu yapılan işlem için bile nakil ücreti diye soktukları 45 liradan bahsetmedim dikkat ederseniz bu türk telekom için lafı bile edilmeyecek bir rezillikeditanlatım bozukluğu giderildiedit2şaşırtıcı bir şekilde bugün gelip bağladılar ama yeni modem vereceklermiş eski ev fiber burası hiper olduğu için yenisi gerekiyormuş hala rezillik beklentim var ama yine editlerim,
Yaz,Gece,ttnetten aldığım internet paketinin taahhüt süresinin bugün 28 ağustos son günü aylık 75 lira olan internet paketi 27 ağustosta netspeede geçişimin başlamış olmasına rağmen 137 liraya çıkmış ulan daha taahhüt bitmeden 62 lira ne kitlediniz şerefsizler bilgisi olan mesaj atarsa sevinirim,
Yaz,Öğlen,bir hat tasima islemi icin 5 saat aralik verip sonra da o surede tesrif etmeyen boktan hizmetlerin firmasiisin daha da sinir bozucu kismi musteri hizmetlerinin de sallamiyor olmasihat tasima talebim vardi diyorum kiz gulerek ve gelmediler diyor hahahah ilahi kizim ya benimki de laf iste gelmeyen adamlarin kendisi durum ne bilinmiyor ustune bir de size yeni randevu olusturmamiz lazim diyorlar ulan madem gelmeyeceksiniz sm yeni randevunuzu nasil olsa ona da gelip gelmeyeceginiz belli degil e yani durum ne diyorum valla geliyor olabilirler de siz bizden haber bekleyin aranmazsaniz aksam siz arayin diye cevap geliyor pasalardaki keyife bak amk millet izin mi aliyor baska yerde isi gucu var mi hic onemli degil tabi,
Yaz,Öğlen,internet abonelik iptali için başvuramadığım şirket önce en yakın bayiye gittim burada iptal yapamıyoruz ana bayiye gitmelisiniz dediler ana bayiye gittik taahhüt cayma bedeli 600 lira dediler dedim ben devredeyim arkadaşıma aaa arkadaşınız da burda olmadan devir gerçekleştiremiyoruz dediler internet abonesi olurken koltuğumdan bile kalkmamıştım halbuki eve kadar geldilerdi şerefsizler hadi elon reyiz kes şunların fişini seni bekliyorum mobilde de vodafone’a geçeceğim uygun zaman bulduğumda,
Yaz,Gece,31 ağustos itibari ile online eğitim için internet hızını 2 katına çıkaracaklarını açıklamışlar daha bugün speedtest’te 02 mbit’i gördüm 04 mbit için teşekkürler,
Yaz,Akşam,daha önce vdsl internet getirdiği eve altyapı yok diyerek internet getirmeyen şirketimsi kuruluş,
Yaz,Akşam,bulunduğum bölgeyle sınırlı mı bilmiyorum ama akşamdan beri hem mobilde hem de ttnette ağır sıçan kurum işkenceye dönmüş durumda resmen,
Yaz,Öğlen,üst edit bombok iss 14 günün sonunda 16mbps olan superonlinedan direk 50 mbps turktelekoma geçemediğimi söylediler  söylemediler bile isteğiniz üzere iptal olmuştur diye sms attılar sadece  delireceğim bu kadar iğrenç bir sistem olamaz1 haftadır bağlanmayan iss 2008 perşembe günü superonlinedan geçiş başlattım bu issye cumacumartesi günü adam diyor ki abi pandemiden dolayı biz sana modem ile evrakları aynı anda gönderelim sen imzalar verirsin kuryeye zaman kaybetme hiç ben de tabi ki de olur dedim sonrasında kargo geldi ama sadece bir kutu geldi ve kargocu arkadaş bırakıp bildiğin kaçtı baktım içerisinde evraklar aradım türktelekomu dedim bunlar geldi açın hadi internetimi bir arkadaş oskturktelekomcomtrye kimliğimi gönderirsem evrakların imzalanmış halini göndermeme gerek kalmayacağını söyledi ve üç kere  bakın üç gönderdim kimliğimi dün arayıp diyorlar ki evraklarınız elimize ulaşmamış lütfen kargolayın ya arkadaş insanlarla ya dalga geçiyorsunuz ya içinizde birbirinizle alakanız yok bu evrakları gönderin demeleri de cuma günü saat 1659  ben 1705te mngdeydim ama yine de yetişemedim hoop cumartesi sabah gönderdik yine araya hafta sonu girdi kullanışlı mı söz verdiği hızı verecek mi bilmiyorum ama gayet kimsenin kimseden haberi olmadığını anladığım bir şirket hadi bakalım hayırlısıedit allahın cezaları sabah elinize vardı evraklarım açsanıza şu interneti yapacağınız tek şey kargoyu açıp evrakları aldığınızı yazmak ya ulan ref no bile var zaten dosyalamaya bile uğraşmayacaksınız,
Yaz,Akşam,bu şirket tam bir dolandırıcı 2 eylülde taahhütüm bitecek çok şükür çağrı merkezini aradım ön kayıt alındı mağazalara gidip ıslak imza vermeniz gerekli dendi 2 ayrı sehirde girdiğim magazalar biz yapamıyoruz deyip avm içindekilere yönlendirdi covid korkusuyla girmedim bugün tepe nautilusa girdim artık yapacak bir şey yok deyip sunucuları çalışmıyormus hafta içi gelmem gerekliymiş şaka mısınız siz neden internet basvuru sunu her sekilde alırken iptalini bu kadar yokuşa sürüyorsunuz sakın bulaşmayın bunlara,
Yaz,Akşam,ev internetinde kötü olmasına alıştık da kendi telefonumun internetinden neden hiçbir siteye giremiyorum neden mesajlarım iletilmiyor bunu anlamıyorum hiç çekmediği için nerede çekiyor onu anlayamadık resmen hayır ortada acil bir durum olmadığı halde bu kadar çalışmıyor yarın bir gün deprem olsa insanlar birbirine bunların hattı üzerinden ulaşmak istese ağır sıçışlarda olacaklar demek ki,
Yaz,Akşam,istanbul büyükçekmece gibi merkezi bir ilçede 3 gündür internet yok bölgede genel bakım var dediler 3 gündür sağlam olan interneti bozup düzeltemiyorlar kesinlikle kullanılmaması gerek bir firma en kısa zamanda batması dileğiyle,
Yaz,Akşam,olur da faturayı ödemeyi unutur iseniz bir sonraki fatura tarihine kadar internetin hızını yavaşlatan firma ikinci fatura da ödenmez ise internet kesiliyor ve bir sonraki faturaya ek 35 tl kesme bedeli yansıtılıyorinternet kesildiğinde bir siteye girmeye çalışınca sizi otomatik olarak türk telekom borç ödeme sayfasına yönlendiriyor eskiden kesik internette https yerine s silinip http yazınca siteler açılıyordu ya da tam tersiydi hatırlamıyorum az arkadaşa yardımcı olmadım bu bilgiyle,
Yaz,Öğlen,3 gündür internet servisi sağlayamayan internet servis sağlayıcısıdır ayağı takılmadan yürümekte ve uyuyakalmadan düşünmekte sıkıntı yaşayan insanlar tarafından yönetilir,
Sonbahar,Öğlen,dün itibariyle 6 yıllık birlikteliğimize vermiş olduğu fahiş fiyat nedeniyle son buldu tabi ben dün itibariyle sanıyordum bugün beni genel merkezden arayan bireysel müşteri temsilcisine kadar hayır arkadaş fiyatınız yüksek diyorum size 16mbit  fiyata diyor 24 mbit  fiyata diyor yinede daha ucuzu sizin 4 katı hızınızı veriyor diyorum resmen adamların hizmetini mokladı neyse elinizdeki modemi verene kadar neti kesmiyor ve faturalama devem ediyormuş siz istediğiniz kadar arayıp iptal etseniz de bakalım ne kadar kazıklamaya devam edecekler,
Sonbahar,Öğlen,dolandırıcı bunlar bütün küfürleri hak ediyorlar bugün sırf taahütlü paket satmak için yalan söyleyen firmadır kendileri kadına diyorum ki taahütlü hat alamam hanfendi sim kartımın yasal sahibi başka kişi olduğu için sim kartımı 45 g uyumlu hatla bayiden değiştiremiyorum diyorum yok diyor yasal sahibe gerek yok siz değiştirebilirsiniz diyor sadece hat iptali yapamazsınız diyor ben de mal gibi inanıp taahütlü paket satın aldım tabi bayiye gittim adam haklı yere değiştiremeyiz yasal sahibi lazım dedi bugün geri aradım iptal edin diye bu seferde hattın yasal sahibi iptal edebilir taahudu dediler gerçekten şaka gibi bir ülkenin her kurumunda şerefsiz insanlar olmak zorunda mı arkadaş birileri de işini doğru yapsın namussuzluk yapmasın ilk fırsatta başka hatta geçecem bunlara müstehak,
Sonbahar,Akşam,operatör servislerinin en kötüsü dolandırıcı şirket aklı olan hattını başka operatöre taşır hırsızdan farkları yok,
Sonbahar,Öğlen,cumartesi günü müşteri hizmetleri tarafından arandığımda türk telekom premium ayrıcalıkları arasında 150 gb bulut depolamasını vadettikleri için mevcut paketimden premiuma geçtim daha sonra öğrendim ki verdikleri bulut depolaması 150 değil 2 gb imiş öyle olunca müşteri hizmetlerini arayıp şikayet kaydı bıraktım 3 gün içerisinde dönüş yaparız dediler 4 günde geri dönüş yapmadıkları için ben aradım bugün premium özellikleri arasında olan özel müşteri hizmetleri numarasından aramama rağmen müşteri hizmetlerine bağlanmam 3 dakika sürdü daha sonra telefondaki arkadaş düşülen bilgi notlarında operatörün yanlış bilgi aktarmadığını ve şikayetin kapatıldığını söyledi tekrar şikayet kaydı oluşturmak istediğimde aynı konu için ikinci kez kayıt açamayacaklarını söylediler kendi ses kaydımı dinlemek istediğimde de bunun mümkün olmadığını söylediler kendi yaptıkları yanlış bilgilendirme yüzünden memnun olduğum tarifeden ayrılıp daha fazla para ödediğim ve avantajları beni cezbetmeyen bir tarifeye geçtim internet şikayetlerini gram önemsemediklerini biliyorum fakat yine de buraya yazayım türk telekom hakkında hiç bir fikri olmayanlar azıcık fikir sahibi olsun,
Sonbahar,Gece,rezalet ötesi bir firma iki kere eve internet bağlattırmak için randevu günü verip ikisinde de gelmediler müşteri hizmetleri ile aramda geçen konuşmayı aktarıyorum a x hanım randevu günü verdiniz ama teknik ekip gelmedi önceden de gelmedi bana bu konuda yardımcı olabilir misiniz b tabii ki ama benim bu konuda yetkim yok dilerseniz şikayet oluşturalıma yetkili kişiye bağlayın o zaman b yetkili kişi  gülerek  bölge müdürü maalesef ona da ulaşamazsınız aynen bu konuşma geçti aramızda ve 2randevu günümde de gelmeyerek kafalarına göre ertelediler her yere şikayet ettim ama kimseden geri dönüş alamıyorum aranızda bu konuda yardımcı olabilecek varsa bekliyorum mesajlarınızı,
Sonbahar,Akşam,pişmanlık,
Sonbahar,Gece,benim için ping önemlinet olaral sormak istiyorum bilgisi olan varsa yazarsa sevinirimsuperonline da mı türk telekom da mı ping düşükbenim 50 mb download 20 mb upload olan superonline paketim varps4 te oyun oynuyorum ping izmir için 50 civarı çıkıyorbu 23 ping alanlar nasıl başarıyor bunu çok merak ediyorumtürk telekom u önerir misiniz,
Sonbahar,Gece,dünyanın en berbat firması haram olsun ödediğim faturalar,
Sonbahar,Gece,ping durumu internetle direkt alakalı değildir şöyle kinormalde 4550 pingle lagsız oyunda ki donma ya da gecikme olayı oynarken pingin bir anda 400500 oluyorsa bu internetindeki ani kopmadüşme ya da yoğun kullanımdandır ama senin dediğin olay oynadığın oyunun serverına yakın olmanla yani aradaki mesafe ile alakalıdırörneğin bir kaç sene öncesine kadar istanbul’da league of legends oynarken en düşük ping değeri olarak 4546 alırdın ne zaman ki riot games özel server kurdu istanbul’a o zaman ping değerleri 910’a düştü yani oynadığın sunucunun serverlarına ne kadar uzaksan o kadar pingdiğer konuda ise evet bir kaç gündür bende de aynı yavaşlama olayı var aradım düzelttik dediler ama bugün yine durum rezalet,
