Season,Time,Content,Sentiment
i̇lkbahar,sabah,çekmiyor istanbul batı tarafında çekmiyor arkadaş artık bu operatör telefonu değiştirdim yine aynı ulan dedim hatta mı bir ibnelik var yeni sim aldık yine aynı,
i̇lkbahar,sabah,içi boşaltıldığı için sürekli boş yapan gsm operatörüdür yaptıkları dronecell reklamı ile insanları kandırdıkları 6 şubat 2023 kahramanmaraş depremi ile acı bir şekilde ortaya çıkmıştır dronecell sayfalarını hemen silmiş açıklama yapmaktan kaçmışlardır güya yeterli bir teknoloji değilmiş her şeyleri şov yani daha birçok rezaletleri de var hem deprem zamanında hem de geniş zamanda az bir araştırmayla rahatlıkla okunabilir ayrıca ceo ünvanı ile atanan zat istifa etmemiş ya rabbi şükür modunda pişkin pişkin yoluna devam etmiştir,
i̇lkbahar,öğlen,kuruldugu gunden beri hattim turkcellbeni her seyahatimde utandiriyorgecen izmirde interneti illalah ettirdi 5glte daha cok veri kullanimi ayfonu ac kapa musteri hizmetlerini ara resetlet filan hicbiri kâr etmedibugunde ankarada yagişli gün zirt pirt kopuyor internet sinir ettiplatin pakete ayda dunyanin parasini ödüyorum canımdan bezdirdi,
i̇lkbahar,akşam,turkcell yılların firması olmasına rağmen son yıllarda kalite ve yatırımlarını düşürdü istanbulun bazı bölgelerinde bile bırakın internete girmeyi konuşmak bile çok zor hâle geldi bu gsm operatörü ile mesela beylikdüzünün bazı bölgelerinde çok kötü çekim kalitesi var üstelik turkcell şikayet formlarını da dikkate almıyor maalesef,
yaz,gece,istanbul ili kayaşehir mukimli bölgede seyyar baz istasyonları ile çok düşük kalitede gsm sinyali vermesi sebebi ile telefonla görüşmenin neredeyse imkansız seviyeye getirdiği gsm operatörüdür2024 yılının yarısına geldiğimiz şu dönemde bence sabit baz istasyonu yapabilirsiniz,
yaz,öğlen,300 küsür olan paketim 600 küsür olacakmış aslında 800 imiş ama indirim yapacaklarmış başka operatör bakacağım çünkü normal görüşme haftada bir iki diğerleri wp görüşmeleri haftada on dakikayı geçmeyen görüşme için de 600 küsür ödemek de ne bileyim,
yaz,akşam,bkz 165008421görselbu kadar da pişkin bir firmadır kendisi cayır cayır para ödeyen müşterisini bir gram önemsemez nasıl olsa para akışı kesilmiyor 30 senelik firma kendilerinin faturalı hattını kullanıp yurtdışına yerleşip onbinlerce liralık faturayı ödemeyip aradıklarında kullanım miktarlarını sistemde görebilirsiniz deyip yüzlerine kapatmak lazım pişkin cevaplara gel senin sonun da gelecek elbet turkcell adaletin hukukun olmadığı ülkelerde böyle oluşumların palazlanması normal tabi,
yaz,sabah,11 delikanlı diye bir reklam yaptırmışlar rafineri reklam ajansına norveçli alexander rybakin eurovision şarkısı fairytalei milli takım için bestelemişler bakalım daha kötüsü gelecek mi yoksa onlar daha kötüsünü yapana kadar en kötüsü bu muedit söz konusu reklam,
yaz,öğlen,tüketiciyi kandırmak için hileli davranışlarda bulunarak bundan maddi kazanç sağlayan şirketyıllık taahhüt verilen hatlarla alakalı şöyle bir uyanıklıkları var internet sitesinde yıllık abonelik olarak tanıtımı yapılan ve detaylarında uzunluğu yıldaki gün sayısı olduğu belirtilen taahhüt kapsamındaki indirimler 12 fatura döneminde yansıtılacak şeklinde tanımlanmış eğer taahhüt başlangıç tarihiniz fatura kesim tarihiniz değilse 130 gün arası kazık yeme ihtimaliniz var indirimin 12 adet faturaya yansıtılacak şekilde tanımlandığı varsayımım konu hakkında yaptığım görüşmelerde taahhütün 1 2 3 ayı yerine ısrarla fatura dönemi ifadesinin kullanılmasından ötürü örnek fatura kesim tarihiniz ayın 20si olsun taahhütünüzü 19 ocakta başlatırsanız 1 faturaya 1 günlük kullanım indirimli fiyattan yansıtılıyor ve taahhüt bitişi sonraki yılın 19 ocakı olması gerekirken aralık ayı işaret ediliyor19 aralık tarihinde kesilen 12 faturaya geldiğinizde ise aslında taahhütünüzün bitmesine daha 30 gün içinde bulunduğunuz aya göre sayı değişir varken taahhütünüzün bittiği mesajları gönderilmeye aramalar yapılmaya başlanıyor 20 aralık19 ocak arası kullanımlarınız ise 20 ocak tarihinde kesilen 13 faturada yer alıyor ancak buradaki 30 günlük kullanım fatura dönemi tanımlaması sebebiyle indirimsiz fiyattan faturalandırılıyor örnek son 2 senedir aynı sorunu yaşıyorum geçen sene müşteri temsilcisi ile görüşerek hatayı düzeltirirken bu sene süreci yazılı bir şekilde yürütmek istedim btk üzerinden yaptığım görüşmelerde özetle 365 gün sabit fiyat garantisi verilen paketten daha az faydalandırıldığımı gösterdim yazılana cevap vermeyip sistemin hatalı kurgulanmasını kabul etmeyip işi yokuşa sürdükleri için konuyu tüketici hakem heyetine taşımak zorunda kaldım lehime sonuçlanması lazım ama belli olmaz tabiturkcell usule aykırı olarak fazladan tahsil ettiği miktarı sırf birkaç gün daha elinde tutabilmek adına beni hakem heyetine yönlendiriyor kanunların uygulandığı bir memleket olsa kamu kaynaklarını gereksiz meşgul etmekten haklarında işlem yapılması gerekir ama maalesef kanunlar sadece birilerinin çiğnemesi için varsözlüğe bunu taşıma sebeplerime gelince turkcellin aynı uyanıklığı düzeltmeyip 2 senedir devam ettirmesi  sehven bahanesiyle düzeltilebilecek bir durumu yokuşa sürüp üste çıkmaya çalışıp hala daha tüketiciyi enayi yerine koymaya çalışması farkındalık yaratmak,
yaz,öğlen,norvec eurovision sarkisi esliginde milli duygulari kabarttigini sanan aksine itici otesi olan firma rezalet,
yaz,akşam,bulunduğum lokasyonlarda sıkıntısız çalışırken 15 20 gündür çekmiyor her defasında şikayet oluştursamda sabahına çözüldü diyerek çözülmüyor çekmiyorsun arkadaş cayma bedelinide bir tarafınıza sokunönce ödeyip sonra ticari kayıp bedellerini nasıl geri alıyorum görüşürüz,
yaz,öğlen,hotspot paket fiyatlarını arşa çıkaran firma,
yaz,sabah,aynen 16 gb paketini 195 tlye almıştım ama 16 gb internet yetmediğinden her ay minimum 400 lira aşımlı fatura maksimum 800 lira aşımlı fatura ödüyordum yani 195 liralık paketin üstüne 2 paket daha aşım parası ödüyordumyeni teklifleri ise premium 30 gb teklifi ve 600 lira hayırlı işler deyip türktelekom selfye geçme kararı aldım umarım iyi çeker türktelekom…,
yaz,sabah,şu an kadıköyde 45g ile speedtestlerde 420 megabiti gördüğüm operatör bazen delirtse de şaşırttığı anlar da yok değil,
yaz,akşam,euro2024 türkiye reklamı için norveçli alexander rybakın eurovisionda söylediği ve birinci olduğu fairytale şarkısını kullanmış ne acayip milli bir firmadır,
yaz,gece,milli takım için daha absürt bir şarkı müziği seçemezlerdi güzel bir kendimizle çelişelim saçmalayalım dediler herhalde,
yaz,sabah,şarkı için alexander rybak e telif verdiler mi düşüncesi çık aklımdanedit eser sahibinden izin alınmış bence rybak instagramda durumdan memnun gayet mutlu bir paylaşım yapmış,
yaz,sabah,mevcut vodafone aboneliğim bitiyor ve geleneksel numara taşıma tarife arama soytarılığına başladım türkselde aynen favorim 10gb diye bir paket var 1000dk  ilk ay 10gb hediye denmiş ne olduğu açık değil görselgörselşimdi bu tarife 275 tlye her ay 10gb kullanım sadece ilk aya özel 10gb10gb hediye toplam 20gb mı olacak yoksa bu pakette internet yok sadece 1000 dk konuşma var da sadece ilk ay verecekleri 10 gbı her aymış gibi gösterip paket pazarlıyorlar hiçbir şekilde anlaşılmıyor bizim gsm operatörlerinin yasal dolandırıcı olduğunu ve kelime oyunu yaparak milleti kandırmayı marifet bellediklerini düşünerek ikincisi olduğunu kabul edip bekliyorum yani aslında sadece konuşmadan ibaret bir paketin sadece ilk ayı için verdikleri 10 gb hediyeyi ilk bakışta her ay 10gb içeren bir tarife gibi gösterip satar bunlarişin aslını bilen biri beni aydınlatabilir mibu arada aynen nedir amk bari aynen amk yapın da bir şeye benzesin merhaba bu pakette 10gb internet mi varhe aynen ilk ay 10gb internet var he he aynen amk,
yaz,öğlen,çok çakal firma aylık ödeme alan tüm firmalar eğer taahhüt bitiş tarihinden önce yeni bir pakete geçersen düşüm yaparlar ancak bu arkadaşlar ne taahhütün ne kadar ettiyse hepsini alıyor sonra yeni pakete geçiriyorlar seni paketleri de tek tipe düşürmüşler zaten aylık 450 tl altına kullanabilecek paketleri yok,
yaz,sabah,çok kibar olmaya çalişarak yazacagimcok seyahat ederimher gittigim yerde yerimi yönümü bulmak için ilk yaptiğim şey  o ülkenin yerel servis saglayicilarinin birinden internet paketi satin almak olur cogumuzun bu durumda ilk yaptiği şey gibive bu interneti hiç kendimi sıkmadan kullanirimgoogle map için sozluk için google için otel bulmak için instagram için  hatta instagrama story yuklemek için  whatsapp içinamerikasi avrupasi japonyasi ve digerlerinde internet sakin sakin ilerlerkardesim buraya gelip turkcelle geri dönüyorumhattima 20 gb yukleniyorbak daha dun yuklendi bugun ayni yukardaki internet kullanimi için 1 gunde 6 gb bitmiş üstelik bunu bildiğim için telefon ayarlarindan en ilkel çözünürlük olan 3g ve low data modeu seciyorumkopmalara raziyim yeter ki internet su gibi bitmesin diyecok kibar kibar yazdim buraya kadar ama bu noktada miçicamkardesim  siz bizi biraz saf yerine koyuyor olabilir misinizo verdiğiniz 20 gbin  teknolojik karşiliği aslinda 5 gb olabilir mijust askinumarim konuya tum uyananlar bu konuyu gundemde tutar,
yaz,öğlen,çekmiyor ankaranın göbeğinde çekmiyor istanbulda çekmiyor internet aşım ücretleri zaten bahsetmek istemiyorum taahhütüm bitiyor şu sıralar en sevindiğim olaydir aslinda,
yaz,akşam,reklam için yaptıkları milli takım şarkısı sefonun yaptığından katbekat güzeldir 12 dev adam ya da bir oluruz yolundaların olmadığı yerde her türlü başarılı sayılır,
i̇lkbahar,öğlen,kendilerinin 30 senelik kullanıcısıyım veya değilim en son ne kullandığımı bile unuttum artık ben protestolarımız ve boykotlara aktif katılımım neticesinde bambaşka bir insan oldum bir ruhum yok benim bir rengim bile yok telefon da sapıttı vodafone da oluyor hat turkcell de banyoda aycell oldu geçenlerde metronun içinde ben de şaştım o artık yok diye biliyordum demek ki gizli kalmış bir baz istasyonu var yerin altında her gün yalvarıyorlar bana telefonda neden yalvardıklarını kendileri de bilmiyor artık haa zaten bizdeymişsiniz tamam o zaman bye diyor kadın mesela ben yalvarıyorum bazen çok tatlısınız diyorum konuşmaya ihtiyacım var diyorum bazen avea geliyor çekmiyor ve geri gidiyor vodafone da çekmiyor turkcell de çekmiyor o anlarda verizon yazıyor avrupada olunca verizon çekiyor ama zayıf sinyal oluyor uydu kanalları çıkıyor anca bal reklamı oluyor bir sürü çomar üzerime üzerime yürüyor yollarda hattımı bir değiştiriyorum bir açıyorum bir kapatıyorum bir coşuyorum o kadar çok yaptım ki bunları bir gün gece 5te değiştim yazmışım nası yaptın lan onu amkun delisi diye tepkiler alınca ayıktım tanıdığım var diye edit yaptım sonradan ne bir telefon numaram kaldı ne eski ben asırlardır yazıyorum hattımı ve bunun bana getirilerini çağlar boyunca bundan bahsettim hattım da hattım dedim ve tehditler savurdum sinyal ise hep zayıftı hem de şehrin göbeğinde ben iletişim kurmak istedim yok diyen onlar oldu bir direğe geçmek istiyorum artık uzun bir vericiye diklemeye oturmak hayatımın sonuna kadar çekmek istiyorum her yerden tıpkı evolution johnny deep baba gibidüşlerimdeki turkcellleşme üzerine denemeler,
i̇lkbahar,öğlen,üsküdar bahcelievler ve küçüksu mahallelerinde çekmeyen operator resmen cekmiyor evin icinde hat kesiliyor internet desen hak getire pazara gidiyorum pazardaki esnaf bile turkcellde sıkıntı var diyor pos cihazlari cekmiyor hayir arayip sikayet ediyorsun o alanda hali hazirda bi calismamiz yok diyorlar baska operatore gecmeme ramak kaldi,
i̇lkbahar,öğlen,fiyatlarının abartılı olduğunu düşünüyorum,
i̇lkbahar,sabah,ak partili belediye başkanları ve türlü internet dolandırıcısıyla vatandaşların kişisel bilgilerini paylaşan gizlilik ve kullanıcı memnuniyetini karanlık ilişki içinde bulunduğu odakların memmuniyetinden geri planda tutan gsm operatörü türk milletinin bu zamanda bunlara mecbur kalması gerçekten inanılmaz şimdilik yandaşlık ilişkileriyle yargıdan yırtıyorlar ya sonra,
i̇lkbahar,öğlen,30 yılına özel yaptığı kampanya ile “30 yil” yazıp 2222ye gönderen kullanıcılarına kullandıkları tarifenin iki katını1 ay boyunca kullanılabilecek şekilde tanımlayan firma güzel şeyler de oluyor sayın sözlükçülernotreklam değil deneyim paylaşımıdır,
i̇lkbahar,öğlen,yukarıda ki yazar arkadaşın verdiği bilgiyi yazmak için girmiştim başlığa kesin bilgi yayalım başlık üstte kalsın görenler görmeyenlere aktarsın30yil yazın 2222ye gönderin,
i̇lkbahar,öğlen,30 yıl kampanyasından hediyemi kaptığım operatör onlar her fırsatta bizi sömürmeyi biliyor kırk yılda bir imkan varken biraz da biz sömürelim30yil  2222,
i̇lkbahar,öğlen,30 yıl hediyesi için sms atılması şart değilturkcell uygulamasını açıp hediye havuzu ekranından da hediyenizi alabilirsiniztanım türkiyenin telekom operatörü,
i̇lkbahar,öğlen,bana tarifemde 60 gb olan interneti katlamadan verdi hani 30yıla özel tarifenin 2 katını veriyordu turkcell den 30 yil kampanyasi kampanya kapsaminda bir ay gecerli olacak sekilde yurt ici her yone 500 sms 60 gb 2500 dk hediyeleriniz hattiniza tanimlanmistir tanimlanan tum hediye paketlerinizi turkcell uygulaması uzerinden goruntuleyebilirsiniz  gule gule kullanin b002,
i̇lkbahar,öğlen,internet kullanımı usulsüzlük iddialarına cevap vermek yerine sosyal medyada konunun unutulması için kampanya başlattı bizim toplum da sorgusuz sualsiz atladı bu kadar koyun olursanız sizi güden de çok olur,
i̇lkbahar,gece,vodofoneden sonra bana cekim gucuyle cok lux geldi tarife fiyatlarifa hemen hemen ayni oldugu icin keske bu kadar vodofonenin kahrini cekmeseydim diye dusundum,
i̇lkbahar,sabah,hediyeyi verdi de mobil interneti aşırı yavaş geçen sene 80100 mbps gibi hızlar alıyordum şu an ölüyor kasıtlı mı yapıyorlar bilmiyorum,
i̇lkbahar,sabah,ukraynadaki lifecellin sahibi ukraynadaki internet paketimi aylık 265 grivna ödeyerek 40 gb avrupada 20 gb ukraynada kullanabiliyorum gel gör ki türkiye hattımı günlük bilmem kaç liraya kullanabiliyorum ukraynalilara böyle bir avantaj sağlarken maalesef kendi vatandaşlarına böyle bir avantaj sağlamıyor,
i̇lkbahar,gece,turkcellin yeni yönetim kurulu bugün yapılan olağan genel kurul toplantısının ardından belirlendi kaynakbkz boğaziçi rektörünün turkcell yönetimine girmesi spoiler turkcell yönetim kurulu başkanı şenol kazancı görevine devam ederken yönetim kuruluna arda ermut prof dr mehmet naci inci  prof dr idris sarısoy atandıturkcell yönetim kurulu üyesi sir julian hornsmith ile bağımsız yönetim kurulu üyeleri afif demirkıran ve hüseyin arslan görevinden ayrıldıbu kapsamda ermut turkcell yönetim kurulu üyesi prof dr inci ve prof dr sarısoy ise bağımsız yönetim kurulu üyesi oldu spoiler ,
i̇lkbahar,sabah,yeni taşındığım evde türk telekom hattı ile bilgisayarima interneti bağlayıp film bile izleyebiliyordum ama bazı zamanlar telefon konuşmalarında hattın çekmediğini görünce turkcele geçtim geçtiğim saatin dakikasında pişman oldum telefonda basit bir youtube videosu bile açılmıyor reklamlarda dağın başında bile turkcell çeker sloganı atarlarken iyiydi ama şimdi müşteri hizmetlerini arayınca şebeke henüz yeni oturuyor diye bir saçmalıkla gelen firma,
i̇lkbahar,sabah,30 yılını kutluyor olması sebebiyle paketleri aylık periyotta olan tüm müşterilerine tam paket ederinde bedave veriyor iken biz yıllık paket müşterileri için yazılım mühendislerine yalandan bir ii12yi yaptırmamış olan şirketne güzeldi aramız niye oyrımcılık yopıyorsuuuzbkz hoşuma da gidersen bendensin,
i̇lkbahar,akşam,gençlere özel 113 gb lı paket ilk 340 lira olarak gösteriyor tahaddütüm bitmek üzere üstelik ankaranın merkezinde evimde 1 2 çizgi çekiyor 30yıl paketimizi aldık o ara vodofonea geri geçicez gibi,
i̇lkbahar,gece,şirketler arası dünya şerefsizlik yarışması yapılsa açık ara birinci çıkacak firma,
i̇lkbahar,sabah,yıllardır müşterisiyim aylık olarak paket alır ve kullanırım yıllardır paket süresi dolduğu an uyarı amaçlı mesaj atan bu firma tlmiktarı artı bakiyede iken uyarı mesajı atmaz ve bu liraları harcar sonrasında da günlük internet kullanımınız x tlye ulaştığı için 100 mb internet hediye ettiğini mesajla size bildirir soygunculuk seviyeleri bu düzeyde,
i̇lkbahar,öğlen,dikkat dikkat sayın yazarlar turkcell uygulaması üzerindegörselaylık 365 tl olan tarife telefonla sadece bilgi almak amacıyla başka bir husus sorduğumda kakalanmaya çalışıldı ve fiyat aylık 465 tl olarak belirtildi emin olamadım tekrar sordum evet 465 tl denditurkcelle geçiş yapacak var ise uygulamayı kontrol etsin öyle işlemlerini yapsın,
yaz,öğlen,tarife ücretlerine senede en az beş kez zam yapan operatör sayın şimşek bunlara da bir el atın lütfen,
yaz,akşam,bunlar nasıl paket fiyatları allahtan korkun artık dediğim operatör küçücük gbli paketleri dünyanın parasina satıyorlar arkadaş nasıl bir duzene düştük biz böyle,
yaz,akşam,turkcell didim denilen bayiden superbox almak zorunda kaldımses veri hattini veri hattına ceviremedikleri müşteri hizmetlerinden yalan bilgi verildiğini söyledilersatarken modemi satıyoruz ama siz kendi modeminizi kullanabilirsiniz ama belki çalışmaz gibi bir cümle kullanildiben de modemi acmadim evdeki modeme taktım ve müşteri hizmetlerinden “biz süperbox olmayan modem ile eslestiremiyoruz ve bu bilgi size verilmedi mi cevabı aldım”satılan modemin kutusunun bandını bile açmadan alıp iade için gittim yok iade alamıyoruz zart zırtadam elindekini satmaya çalışmiyor resmen iteleme derdinde turkcell aradan sıyrılmaya çalışıyoraynı gün cayma hakkını kullanmak istiyorumhiç kullanmadığım kutusunu açmadığım modemi iade edemiyorumüzerine 2300tl modem parası isteniyorhiç kullanmadığım servise 650 tl cayma bedelitoplam 2950tl cayma bir de üzerine bayi dükkandan kovmaktan beter ediyoryuh turkcell,
yaz,sabah,30gb pakete 370 veriyordum bitmesiyle 550 liraya kitlemeye çalışıyor yeni gelene 60 gb veriyor o fiyata türk telekom prime 315 tl 30 gb her hafta kahve de veriyor nerdeyse bedava fiyata satıyor deneyip görücem çekim gücünü,
yaz,akşam,bayi sistemi gerçekten çok kötü hepsi dolandırıcıturkcell sitesinden bir paket alıyorsun 2 gün sonra bu bayiler sizi aramaya başlıyorturkcell den geldik diye başlayıp turkcellin size hediyesi var diye devam edip tablet saat vb gibi çöp ürünleri hediye diye gösterip verirkende imza aldıktan sonra tüm tarifeniz değişiyor dikkat etmek gerekiyor bu yüzden bayi sistemi değişene kadar turkcell ile çalışmayacağım tüm paketlerimi iptal ettim cayma bedellerini ödeyip,
yaz,gece,45 dakka once hediye 1gb yukledim hic video instagram falan yok sadece twitter ve bi kac resimli sayfalar aninda bitti koltukaltimiz kaldi bi,
yaz,akşam,son reklamlari gercekten cok kotu zorlama euro cup temali bir sarki yapilmis kerem bursin den sonra iticilikte combo yapmislar,
yaz,gece,eşime 2 yıldır taahhüt yenileme dönemlerinde uygun kampanyalar denk geliyordu bu yıl da yine diğer firmalara göre uygun bir kampanyaya geçiş sonrası gelen mesajda engelliler ile şehit ve gazi yakınlarına sunulan bir indirimden yararlandığına dair bir ibare gördük daha önceki yıllarda buna dair bir bilgilendirme olmamıştı bunların hiçbirine uymadığımız için müşteri hizmetlerini aradık ve 2 sene önce hat taşırken ben size bu tarife üzerinden indirim sağlayabiliyorum diyen bayi çalışanının sanki kendi indirim hakkı varmış gibi tarife satıp eşimi bir şekilde engelli gösterdiğini öğrendik adına rapor falan olmadan bunu nasıl kabul ettikleri ya da 2 sene boyunca yapılan tarife değişikliklerinde buna dair bir ibarenin neden gelmediği ayrı konu bunu düzeltmek istediğimizde de bayi çalışanları ne güzel indirimli kullanıyorsunuz ne kurcalıyorsunuz gibi salakça bir yaklaşımla vazgeçirmeye çalıştı adamları zorla ikna edip sistemden kaydı düzelttirdik ama tarife ücretini net hatırlayamadığım için faturada artış oldu mu gerçekten düzeltebildiler mi bilemiyoruz telefondaki müşteri temsilcisine bu durumu bilsek daha düşük internetli ama daha uygun ücretli bir tarifeye geçerdik dediğimizde haklısınız ancak bir sonraki ayın faturası indirimsiz gelir sonrasında tarife değişikliği yapabiliriz demişti şu an bana göre hala hayli avantajlı bir fatura ödüyor yani muhtemelen henüz bir değişiklik olmadı işi gücü bıraktık bizden niye eksik para alıyorsunuz bunu düzeltin diye turkcellin parasının peşine düştük bu arada eski kalitesinden de eser kalmamış türk telekoma fenercell tarife değişikliğine gittiğimde ücretler çok yüksek hat taşıyın tavsiyesi vermeleri üzerine benim de hat döngü sırası turkcelle geldi ancak evimde de iş yerimde de fenercellden aldığım internet çekim kalitesinin çeyreğini alamıyorum üstelik hem evim hem de iş yerim gayet merkezi konumdalar,
yaz,akşam,mersin erdemli ilçesinde olan beni beyrutta gösteren operatörkesinlikle vpn açık değil hem google hem yandex görsellerini ekliyorumgörselgörseldileyen görselleri indirip metadatasına bakabilir nasıl olsa gps verisi yanlış d,
yaz,akşam,çekmiyor onca şikayetimize rağmen geri dönüş sağlamıyor boktan bir telefon sağlayıcı,
i̇lkbahar,gece,2024ün bağcıların da avrupanın göbeğinde çekmeyen gsm şirketidir 1 ttkom 2 turkcell hayatımda nefret ettiğim 2 firma,
i̇lkbahar,gece,yurtdisi kullanimda su an problem mevcut bali’de internet hizim kbps ile olculuyor arada mbps’e cikiyor stabil degil problemi yasayan baska biri var mi uygulamada arizaliplanli calisma var yaziyor,
i̇lkbahar,öğlen,tarafıma şöyle bir mesaj atmıştır ve beni mutlu etmiştir saat 2100 den sonra kumsala cikmayiniz kaplumbagalara ve yuvalarina dokunmayiniz motorlu aracla kumsala girmeyiniz koruma gorevlilerinin ikazlarina uyunuz kampanya ve tanitimlarimiz ile ilgili smsmms almak istemiyorsaniz0877001340600017tel 0212 313 10 00 b002,
i̇lkbahar,öğlen,yedek sim kart gönderip aktifleştirmeyi beceremeyen operatördüryedek sim kart talep ettim iki gün sonra kuryeyle teslim edildi buraya kadar sorun yok ancak kurye iki adet sim kart getirip teslim ettidurumu ilettik sırayla deneyin hangisi açılırsa onu kullanırsınızdendi hatları tak çıkar maymun olduk açılmadı sonra 48 saat içinde açılacak dendi o da geçtitalep oluşturduk ona da dönüş yokyedek sim kart gelir ya uygulama üzerinden ya müşteri hizmetleri aranarak bir kaç güvenlik teyidinin ardından yeniyi açareskiyi kapatırsın iş biterbayilerinin kafalarına göre 35 kat yedek sim kart ücreti talep etmesine deli olduğumdan direkt turkcell üzerinden işi çözeyim dedim ama orada da daha büyük rezalet yaşadık,
i̇lkbahar,öğlen,evimin balkonunda telefon full çekiyor saat 1805 eft yapmak için bir bankanın mobil bankacılık uygulamasını açtım ama bir türlü uygulama aktif olmuyor başka bir bankanın mobil uygulamasını denedim oda olmadımutfağa geçip evin wifi sine bağlandım uygulama aktif oldubaşka bir şeye gerek var mı,
i̇lkbahar,öğlen,eskiden türkiye cumhuriyetinin özel günlerinde çıkaracakları reklamları merakla beklediğim gsm operatörüali poyrazoğlu şöyle metni gümbür gümbür okur ince ince düşünülmüş sekanslar tüyleri diken diken ederditurkcell sabancı ve koç bu işin bayrak taşıyıcılarıydıfakat bir süredir sanki ellerinden gelse kutlama bile yapmayacaklar varlık fonuna devir edilen hisseler sonrası içerisinin giderek türk telekom operasyonuna maruz kaldığını düşünüyor ve duyuyorum koç ve sabancı reklamlarından devam ediyoruz efendim,
i̇lkbahar,sabah,iki gündür 1 mbps hızı zor aldığım operatör her zaman kullandığım lokasyonlarda bir anda hız yavaşladı neredeyse hiçbir yere giremiyorum başlasın şikayet süreci muhtemelen hiç ilgilenmeyeceklergörsel,
i̇lkbahar,sabah,paket fiyatları euro bazında bile pahalı olan operatör,
i̇lkbahar,sabah,turkcell eski kalitelisinde değil hem pahalı hemde internet ve konuşma berbat diğer paketlerini söyleyemeye gerek yok euro bazlı satış politikası var allah sonumuzu hayr eylesin böyle politika olmaz btk buna çözüm bulmalı diğer operatörler de bu durumda vodafone türk telekom gibi,
i̇lkbahar,sabah,çağımız teknoloji çağı paketler euro bazlı çok pahalı sayın btk yetkilileri sesimizi duyun bu operatörleri uyarın ya da ceza verin böyle satış politikası olmaz olamaz 1 gb internet paketi 300 tl olmuş,
i̇lkbahar,akşam,şu an reklamlarına denk geldim de dağ başında kamp yapan kişileri göstererek her yerde çekiyor mesajı verdiğinde kocaman bir hasiktir çekememe vesile oldular bu kadar yalan uydurma reklam olur ben kamp yapmaya gittiğim yerlerde daha turkcellin doğru düzgün çektiğini görmedim doğu falan da değil sakaryanın dağlık alanlarında çekmiyor hatta kimi noktada sıfır sinyal yok,
i̇lkbahar,akşam,20 gb ve 2000 dakikaya 450 lira çeken şirket 12 sterline tekabül ediyor ki ingilterede bile sim only tarifelerde çok daha ucuz konuşuyorsunuz deprem zamanı çuvallayan bu harami takımı utanmadan arlanmadan çok daha yüksek fiyatlar isteyebiliyor devlet de devlet olmadığından halkı istedikleri gibi soyabiliyorlar işte haram zıkkım olsun,
i̇lkbahar,akşam,şimdi ya bu arkadaşlarda ya da fiyuu denen şirkette bir saçmalık yüzünden faturama 1000 tlden fazla bedel eklenecekyurtdışındayım ve eşime verdiğim yemek siparişi için fiyuu kuryesi beni arıyor 45 defa bu arkadaşla en uzun konuşmam 19 saniye falanama turkcell 10 saniye süren ilk görüşmeyi sisteme 3500 küsür saniye işliyor kuryenin adresi sorması detay için aramasıc teslimat kodunu alması etmesi toplam 1020 saniyelik 4 arama ile 8 dakika sürüyor ama turkcell ilk aranmanız 1 saat sürmüş diyor sonraki 6 dakikadaki 34 aramayı açıklayamıyorlar aynı numaradandakikası 17 tlden geçiriyor turkcell aynı numaradan 7 dakika içinde 4 defa daha aranıyorum onları da yazıyor ama ilk arama aynı numara 3500 saniye görüşmüşsünüz diyor görüşmediğim bir arama için acı reçete allahınızdan bulun,
i̇lkbahar,akşam,fiber internetini kullanıyorum ve pahalıda bir paketteyim yaklaşık 8 yıldır müşterisiyim internetim zaten yavaştı ama 20 25 gündür çok çok daha yavaş neyse müşteri hizmetlerini aradım bir adama görüşme sağladım ama adam sanki niye aradın orospu çocuğu der gibi konuşmaya başladı neyse bir süre konuştuktan sonra kapattım çünkü az daha konuşursak küfürleşip mahkemelik olurduk bugün tekrar aradım ve bir hanımefendi açtı telefonu sorunu anlattım işlem yapıyoruz neyse reset attırıyor sanki ben bu işlemi bilmiyorum neyse dedim hattan koptu 10 dakika sonra aradı açtım ve ınternetının gıttıgını söyledi özür dileme falan yok ki ararkende ben müşteri hıztmetlerını arıyordum sizde hatta başkasına ulaşmaya çalışıyorsunuz arayım istedim benimle çözün dedi ama aşırı isteksiz zorla konuşuyor direkt beni suçlayıcı bir şekilde konuşuyor anlıyorum ki ilk vukuatı değil şikayet edilirse dınlenecegını biliyor neyse reseti attık bir sorun gözükmüyor dedi kapatıcaktı kapattırmadım acaba wifi de ya da binada ki hatta mı bir sıkıntı var ona bakın çünkü normal değil dedim 5 saniye geçmeden hemen dediği şey aa evet tekrar modeme baktığım da sinyalde sıkıntı gozuküyormuş dedim ne yapmak gerekiyor ekip yonledırmeyecek mısınız evet öyle yapacağım diyor ama iş çıkardım diye içten içe bileniyor bana hissediyorum bir kere üslubu bozmadan kibarca konuşmama rağmen işini ben öğretiyorum ve nereye bakmasını söylüyorum bana zorla ağız içinden konuşmaya devam ediyor içime aşırı oturdu ben bu kişiyi kime şikayet edebilirim kiminle irtibata geçebilirim hiçbir fikrim yok bilen birisi yönlendirirse çok makbule geçer en azından başkasını geçiştirmesin ve işi görülsün çok çok bozulmuş turkcell 2 yıl önce falan hemen çözüm odaklı davranır işinizi görürlerdi taahhüt sürem dolunca kesinlike değiştireceğim,
