Season,Time,Content,Sentiment
İlkbahar,Gece,sabancıyı batıracak oluşum,
İlkbahar,Sabah,akılsız çalışanlara sahip firmaiki ay önce teknosacom üzerinden 2 adet aynı marka ve nitelikte ürün satın aldım ve ne hikmetse ikisi de arızalı çıktı antalya özdilek teknosaya ürünleri servise gönderilmesi talebiyle bıraktım bir aylık bekleyişten sonra geçtiğimiz salı günü ürünlerin yenisiyle değiştiğine dair mesaj aldım kendilerinden aynı gün beni aradılar ürünleri alabilirsiniz diye burdurda olduğumu ancak cuma günü gelebileceğimi söylediğimde o zaman biz bulunduğunuz şehirdeki teknosaya gönderelim oradan teslim alın cumaya kadar bekletemeyiz dediler hay hay dedim perşembe günü burdur teknosaya gittim ve bana yalnızca 1 adet ürün verdiler iki adet olması lazımdı dedim oradaki çalışan kendilerine 1 tane ürün geldiğini paketi kendisinin açtığını söyledi özdilek teknosayı aradım özür dileriz beyefendi ürünün 1i burada kalmış geldiğinizde alabilirsiniz dediler cuma günü yani dün gittim telefonda konuştuğum kadın başka bir arkadaşıyla görüştü ve imkanı yok ürünleri ben paketleyip gönderdim 2 taneydiler yanıtı aldı o zaman burduru arayıp sorun ve bu işi çözün dediğimde aradılar ve ürünün 1 tanesinin burdur teknosada kaldığı bilgisini aldılar fıkra gibi bir olay anlayacağınız yaşadığım,
İlkbahar,Sabah,fatura vermeyi kişisel verilerin işlenmesine onay verme şartına bağlayan ve bunu kasada oldubitti ile yapmaya çalışan bir şirketimsi malımı alır almaz iptal ettirdim tabii ki ama bu çakallıktan başka bir şey değil,
İlkbahar,Sabah,bkz 89292857,
İlkbahar,Öğlen,eski heyecanını yitirmiş teknoloji satıcısı eskiden öyle miydi yau her yer turuncu her yer teknosa teknosa bir de sanal mağaza satış işini beceremeyen tek elektronik satıcısı,
İlkbahar,Gece,internet sitesinden yaklasik bir saattir telefon alinamiyor diger urunlerde sepetten teslimat asamasina ilerleyebiliyorken telefon almak istediginizde sepet patliyor olmamis,
İlkbahar,Öğlen,her satılan ürünü piyasadan pahalı olmasına özen gösteren mağazamsıtelefonlarına baktım hepsiburada ile karşılaştırdım arada en az 100200 fark varbeyaz eşyalara baktım yine pahalı piyasadaki fiyattan daha pahalıya satarak nasıl müşteri kazanmayı bekliyorlar acaba,
İlkbahar,Öğlen,internet sitesi üzerinden bir şey almanın imkansız olduğu teknoloji marketi hakikaten elektronik ve teknoloji üzerine uzmanlaşma sağlamış türkiye çapında bir firma için rezalet bir sitesi varimkansızlığa gelirsek herhangi bir şekilde üye olmadan ürün alamıyoruz üye olmak istesek şifre belirleyemiyoruz ve en can alıcı kısmı ben bu süreci üye olduğum halde yaşadım üyeyken default şifremi onaylamıyor mesela neyse diyip yeni şifre istiyosun şifremi unuttumdan gelen mailden şifreni belirleyemiyosun boşa vakit kaybı sitesinden bi şey almak ha mağazasına gelirsek her zaman 0 fiyatına teşhir ürünü itelemeye çalışan bir zihniyeti var ürünü almayıp çıkmaya niyetlenince 0 ürün aniden stoklarda görünür oluyor böyle büyük gizemleride var ben teşhir ürün almak istesem o riski almak istesem zaten sizden 200 300 liraya hepsiburadada kum gibi ürün var ha son olarak piyasadan pahalı fiyata nasıl satıyor bazen indirim yapıyor ciddi miktarlarda ve bi parça güven veriyor bu teknosa türevi yerlerde karşında fiziksel olarak da bir muadil var işte bu durum güven veriyor müşteriye bu hissiyattan ötürü satabiliyor o fiyata,
Kış,Sabah,20yılına özel ürünlerde indirimleri malesef vatan ve mediamarktta da aynı fiyatta olan firmadıranlayamıyorumnasıl 20 yıl,
Kış,Öğlen,istisnasız her mağazasında çalışanların müşterileri görmezden geldiği satış yapmak adına hiç bir çaba göstermediği firmageçen gün lg marka bir monitör almak için için küçük bi şehirde mağazalarına girdim internette teknosada var görünen monitör için bizde yok diyerek başlarından savdılar tamam da getirtemiyo musunuz diye sormaya tenezzül bile etmeden başka bir teknoloji firmasının mağazasına girdim orda da yoktu ama getirtmek için ellerinden geleni yaptılar ve sonuç olarak ordan almış oldum,
Kış,Öğlen,samsung 55q70r televizyonları internet sitesinde indirimle 7199 liraya mağazasında 7999 liraya satan internetten sipariş verilen televizyonun mağaza stoğunda olmasına rağmen teslimatını yapmayan bir operasyonel gerezekliğe imza atan teknoloji marketi mağazalar franchise değil internet sitesi de mağaza da aynı şirketin müşteriyi kargo yolu gözletmedeki inadı anlayan beri gelsin almıyorum aq,
Kış,Öğlen,merhabalar29012020 tarihinde saat 12 110019288 olan ürünü sipariş ettim siparişi tamamlayıp ödemeyi yaptıktan sonra web sitesi üzerinden siparişlerim bölümünde yapmış olduğum siparişi ürünümü göremiyorum banka işlemlerinden ödemenin yapıldığını görebiliyorum ama ortada sipariş yok müşteri hizmetleriyle görüşüp mağduriyetimi dile getirdikten sonra araştıracaklarını söylediler teknosa resmen pişmanlıktır ne yazık ki alışverişimi tamamlayamadım sadece beklememi söylüyorlar,
Kış,Öğlen,bkz sikayetvarcom,
Kış,Öğlen,yazarın mağduriyeti vs bu başlığa girip de bu yazıyı okurken kaybedilen zamanın mağduriyeti,
Kış,Öğlen,edit 0850 222 5599 teknosa müşteri hizmetleribkz siktin formatı eyledin viranbkz hayırlı forumlar,
Kış,Öğlen,adamlar anasına sövmüş gibi tepki veriyor hele bi dur siparişi gireli yeni olmuş bu siteler de kul yapımı hata olabiliyor senin kartından çekim yapıldığı belgeli bir durum adam üşenmemiş başlık açmış bunun için d,
Kış,Öğlen,lütfen şu başlık silinsin çok şey mi istiyorum çok şeye katlandık ama bu nedir ya,
Kış,Öğlen,benzeri bir durum teknosa değil fakat başka bir online satış yapan perakendecide başıma geldi bankaya gidip harcama itiraz formu doldurdum paramı geri aldım bu arada ilgili firmanın ipekyol sistemi düzelmişti ve siparişimi gönderdiler param kartıma iade edildiği için gelen siparişi de mecburen geri göndermiştim,
Sonbahar,Öğlen,rezil bir şirket firma içi bir mail dört saatte gelmedi pislik çalışanlar bekleme git demedi hepsi rezil hepsi yuhhhhhhhhhhhhhhhhhhh yuhhhhhhhhhhhhhhhhh yuhhhhhhhhhhhhhhhh,
Sonbahar,Öğlen,mağaza telefonlarını açmamaya and içmiş olabilir mi merak ediyorumumarım ileride koç grubu bu tarz bir işe girer de kurtulurum bunlardant dükkan,
Sonbahar,Öğlen,magazalarinda olmayan urunu satan 1 hafta sonra tenezzul edip kusura bakmayin urun stoklarimizda yokmus diye piskin piskin cevap veren haklarinda ne desem gg olacak firma boyle firmalar batmaya mahkumdur,
Sonbahar,Sabah,çok ilginç bir 2 saat geçirdik kendileriyle indirime giren bir ürün gördüm internet sitelerinde ve o ürünü almak için mağazaya gittim mağazaya gittiğimde ürünün fiyatının internette yazandan farklı olduğunu öğrendim fakat internet sitesinde webe özel diye yazmıyordu hatta orada satış temsilcisi de şaşırmıştı duruma neyse deyip ürünü internetten alıp mağaza teslim isteyeyim dedim tam ödemeyi yapmışken internet sitesi hata verdi ve kartımdan para çekilmesine rağmen ortada sipariş falan yoktu bir numara verdiler orayı aradım almış olduğum ürünün bir mağazadan teslim ürün olduğunu belirterek bugün içerisinde sorunumun çözülmesini istedim bana verilen cevap ise yarım saat içinde ilgilenen birimin mesasisinin biteceği ve ne zaman bana geri dönüş yapacaklarının belli olmadığı yönündeydi biraz zorlayınca 48  iş saati  yani 6 gün içerisinde bana geri dönüş yapabileceklerini öğrendim tabi böyle bir durumda benim provizyonda duran ve ödemiş olduğum tutar 4 taksitli olduğu için provizyondan teknosa hesabına geçtiği anda olmayan bir ürün için 4 taksitle iade alacaktım ortada bir ürün yok ve ben teknosaya taksitle para vermiş olacaktım ve bunun adını siz koyun ben bir şey söylemek istemiyorum yaklaşık 2 saatlik konuşma sonrasında 6 iş günü muhabbeti bir anda genel merkeze döndü 15 dk içinde işlemim tamamlandı ve istediğim ürünü teknosa mobil uygulamasından aldım peki bunu nasıl mı çözdüm  mağazadan teslim alınması gereken bir ürün alındıysa o ürünün müşteriye o gün içinde teslim edilmesi gerekir o kişi o gün o şehri terkedebilir veya yurt dışına çıkmak zorunda olabilir o nedenle mağazadan teslim seçeneği seçildiyse  o ürünün o gün içinde teslim edilmesi mecburidir çağrı merkeziyle konuşurken ben bu çağrıyı sizin mağazanız kapanana kadar sürdüreceğim dedim bu da yaklaşık 5 saat yapıyordu 1 kez mecburi kapatmam sonrasında diğer çağrıyı yüzüme kapatarak sonlandırmaya çalıştılar yetkili diye bağladıkları kişinin de yetkili mi yoksa başka bir müşteri temsilci mi onu bile anlayamadım nitekim çözülemez denilen ve ne zaman çözüleceği belli olmayan bir sorunu 2 saatlik inatçı bir müşterinin tüm argümanlarına yasalarla cevap vermesi sonrasında çözmek zorunda kaldılar bir daha teknosadan alış veriş yapar mıyım bilemiyorum 10 lira 20 lira fazla veririm ama kafam rahat olur,
Sonbahar,Akşam,ayakta alkışlıyorum bu firmayı daha demin bir şubesinde alışveriş yaptıktan sonra bilgisayar donanımı aldım kasaya gittim üç müşteri ve sadece bir çalışan vardı kasada dakikalarca bekledim ve sıra gelmedi sonunda sinirlenip aldığım ürünü de kasaya koyup çıktım mağazadan çıkarken gördüğüm şuydu 34 çalışan telefon reyonunda toplanmış goy goy muhabbet yapıyor geyik çeviriyor ben sattığınız bir ürünü almışım kasaya kadar gelmişim size para vermeye hazırım insanı bu noktada bile çıldırtıp elindekini geri bıraktıracak kadar beceriksiz bir şirketönünde kuyruk oluşmuş kasaya bir kişi bakarken sayısız çalışan mağaza içinde aylak aylak geziyor bu çapsızlıkla bu adamlar para kazanıyor ya ayakta alkışlıyorum bir daha da mağazalarından içeri girersem iki olsun,
Sonbahar,Öğlen,gdpr dan haberleri olmasa gerek email bültenlerinden çıkmak gayet zordurceza yemeleri gerek ama onu da iplemiyorlar tabi anlıyorum yaptırım yok ki ülkede,
Sonbahar,Öğlen,internet üzerinden alınmış ve stokta olan bir ürünü 3 yazıyla üç gün geçmesine rağmen hala kargoya vermeyi beceremeyen saçma sapan firma güya internet sayfasında 1400e kadar yapılan alışverişler aynı gün kargoya verilirmiş yapmayacaksınız bu işleri ve beceremiyorsunuz gelen ürünü de direk iade edeceğim ve size o parayı kazandırmayacağım sizeedit 4 gün öğleden sonra ürün teslim edildi bu süreçte kargo ile ilgili hiçbir bilgilendirme olmadı hatta dün aradığım müşteri yetkilisi sistemden kargoya verildiğini bile göremedi ki ups kayıtlarında verilmiş olduğu görülüyor bu arada şikayetvara yazdığım şikayetten 10 dk sonra arandığımı da belirtmeliyim,
Sonbahar,Öğlen,hala buradan alışveriş yapanların olduğunu görmek çok acaip tabi para verip üzerine rezil olmak isteyen varsa o başka,
Sonbahar,Öğlen,arkadaşlar sepette 10 indirim varürün mağazada yok ipad air 3 almayı düşünüyorum bu indirimden ama neden indirimde deforme olmuş bir ürün müdür sizce alınır mı,
Sonbahar,Sabah,bir teknoloji mağazasından telefon alıyorsunuz diyelim1 garantikaskosigorta paketsiz2 ekran korumasız3 yanına tamamlayıcı ürün olmadandeğil vatan ve mediamarkt kimse size sadece o ürünü vermek istemez hadi aldınız diyelim bu sefer personel zor duruma düşeraçıklama yapmak durumunda kalırfirmaya giydirmeden önce bütün düşünmek lazımnot  eski bir çalışan,
İlkbahar,Öğlen,acelesi olan kisinin uzak durmasi gereken site siparisi pazartesi verdik 5 gun bugun hala urun hazirlaniyor ibaresi mevcut bir daha asla,
İlkbahar,Öğlen,mağazası olan yerlerin sonrasındaki olası teknik servis için daha güvenilir olduğunu düşünerek siparişimi 4 nisanda verdim 5 gün boyunca hazırlandı 2 gündür de paketleniyoryoğunluk vardır anlayabilirim ama en azından bir bilgilendirme sistemi olsun para çıktı gitti siparişi bekliyoruz gelir inşallahgüncelleme editi ups ile kargoya verilmiş 13 nisanda gelecekmiş siparişi verdikten tam 9 gün sonra yani yurt dışından ürün siparişi versem daha hızlı gelirdi bir daha pek sanmıyorum teslimat tarihi kanıtı,
İlkbahar,Gece,2020 yılında stoğundaki ürünü aynı gün kargoya vermek için parça başına 10 tl isteyen eticaret sitesi evet parça başına yani örneğin bir telefon telefon kılıfı ve ekran koruyucu alırsanız 30 tl vererek aynı gün kargoya vermelerini sağlayabiliyorsunuz vermezseniz ne mi oluyor onu zaman gösterecek şimdilik 6 gündeyiz bakalım gerçi şimdi tekrar baktım da aynı gün ve ertesi gün teslimatı tamamen kaldırmışlar ellerine yüzlerine bulaştırdılar anlaşılan,
İlkbahar,Akşam,kendi markası bkz preo kablolarına kesinlikle bulaşılmamalıdır 1 haftada bozulur avmlerin acik oldugu vakit 3 kere değişim yaptım hepsi ayni çıktı bulaşmayın efendim değişimden once kalite gelmelidir,
İlkbahar,Sabah,10 gün önce sipariş verdim3 gün önce ürün paketleniyor safhasına geçtiherhalde gelecek haftada da gelir aldığım da maalesef tekno marketleri kapalı olduğu için de bir mouse,
İlkbahar,Sabah,aynı gün teslimat iddialarının yalan olduğunu düşündüğüm teknoloji mağazası internet mağazalarından aldığım airpods pro fiyat olarak ücretsiz aynı gün teslimat için 1000 tllik fiyat şartını sağlamasına rağmen bir türlü sepette bu seçenek çıkmıyor sadece standart teslimat seçeneği çıkıyor o da bu salgından dolayı 36 gün içinde kargoya veriliyormuş ben de mecburen standart teslimatla istedim ürünü yoğun uzaktan eğitim ders programım için aldım bu kulaklığı ama şimdi 10 güne gelecek gibi duruyor acaba sadece airpods proda mı çıkmıyor bu seçenek diye denemek için 1000 tlnin üstünde fiyata sahip fırın oyun konsolu telefon elektrikli süpürge tıraş makinesi laptop gibi birçok farklı ürünü ayrı ayrı sepetime ekledim ama ücretsiz aynı gün teslimat seçeneği hiçbirinde çıkmadı ücretsiz aynı gün teslimatın geçerli olduğu bir şehirde yaşıyorum bundan dolayı ücretsiz aynı gün teslimat iddialarının yalan olduğuna inanıyorum pişmanım vatan computerdan almadığıma bu kulaklığı orada da aynı fiyattaydıedit teknosacom’a girilmemiş ama müşteri hizmetleri’nden kargo takip numaramı öğrendim ürünüm ups’e teslim edilmek üzere bekliyormuş teşekkür ederim,
İlkbahar,Sabah,bkz 105544630,
İlkbahar,Sabah,12 günlük gecikmeye rağmen 36 gün içerisinde kargoya verebileceklerini belirten kriz yönetimi demeyelim ama kriz anında rezil olan firmadır sipariş verildiyse uzatmadan iptal etmekte fayda varedit onyedinci 17 günün şafağında kargoya bakmamı söyledi yüce teknosa,
İlkbahar,Öğlen,bir ürün aldım internet mağazasından 3 ile 6 gün içerisinde kargolanır diyor hafta ortası bir zamanda aldıysanız ürünün size ulaşma süresi yaklaşık 2 ile 3 haftayı bulabilir şöyle ki ürünü salı günü aldıysanız 6 iş günü bir sonraki haftanın çarşamba gününe denk geliyor kargolarda da yoğunluk var ise size ulaşma süresi 2 hafta sonraki pazartesi gününe kadar uzayabilir tabi tüm bu süreler normal şartlarda kargolandığını düşünürsek geçerli gecikme halinde süreç 1 aya kadar uzayabilir diye düşünüyorumedit  ürünü iptal ettikten sonra biz kargonuzu yetiştirmeye çalışıyorduk aması falan olmaz boşuna iptal edilen ürünlerin arkasından mesaj atmayınız,
İlkbahar,Sabah,müşteri hizmetlerine ulaşılamayan teknoloji mağazası internet sitesinden de sipariş takibi yapamıyorum ama ödeme işlemini tamamladılar ertesi gün teslimat istedim bakalım gerçekten yapacaklar mı ona göre burayı editleyeceğimedit siteleri üzerinden bir temsilciyle iletişime geçtim ve bana kargo takip numarasını iletti fakat aras kurye takip numarası bir işe yaramadı kargo takibi yapamadım yine de akşam saatlerinde ürünüm elime geçti mutluyum,
Yaz,Öğlen,etikete 15 yazar kasaya gidersiniz 20 alır hoop neden etiket tekrar okutulur rafa bakılır sonuç  efendim gün içinde fiyatlar değişiyor yetişemiyoruz etiketlere işte böyle bir yer teknosa,
Yaz,Öğlen,bkz teknosa teknik servis rezaleti,
Yaz,Öğlen,webtekno ile alakası varmı acaba,
Yaz,Öğlen,teknosada tam anlamıyla zıt iki çalışan stratejisi var cep telefonu reyonundaki çalışanlar müşteriye atmaca gibi atlarken diğer reyonlardaki çalışanların neredeyse umurlarında bile değilsiniz,
Yaz,Akşam,almak istediğim telefonu boklayan özellikleri hakkında yanlış bilgiler veren personelleri barındıran firma,
Yaz,Öğlen,telefonların başına bir boktan anlamayan elemanları koyan elektronik mağazası 4 gb ram ve jiroskop sensörü olan herhangi bir model telefon bakıyorum dedim jiroskop nedir pardon dedi seni oraya diken sorumluyu ya telefon satıyorsan bileceksin arkadaş sanal gerçeklik gözlüğü taktığında kafanı çevirince görüntünün de hareket etmesini sağlayan sensördür oku da öğren gidip media marktdan alayım bariedit ayrıca ürünlerin etiketlerine önemli özelliklerin hiç birini yazmıyorlar rengi menşei mp3 destekler gibi kıytırık bilgilerle müşterisinin kafasını karıştırıyor,
Yaz,Akşam,iki gündür samsung galaxy a70 modelinin fiyatı araştırıyorum gündüz 3299tl olan fiyatı 2130’ dan sonra 2889tl ye düşürüyor,
Yaz,Sabah,abartılı fiyatları olan elektronik marketidirsony telefonumun data kablosunu kedi kemirdiğinden iki haftadan fazladır şarj sorunum var kopuk noktaya mandal takarak şarj etmeye çalışıyorum samsung kabloları bakkalda bile satılıyor ama sony kolay bulunmuyor dün nihayet yalova star teknosada kabloyu buldum tüm data kablolarına 3999 fiyat vermişlerdi bir tanesini seçtim ama kasadaki görevli onun uymayacağını söyleyip başka bir kablo getirdi ve bunun farklı bir kablo olduğunu fiyatının 50 tl olduğunu söyledi aceleden ve çaresizlikten kabul ettim ödeme sırasında kablo stoklarda görünmeyince görevli kabloyu stoğa ekletmek için arkaya geçti biz de beklemeye başladık o sırada ben orada asılı tüm kabloları kontrol ettim satın almaya çalıştığım dahil en yüksek fiyat etiketi 3999 olarak görünüyordu stokta fiyatı görünmeyen ve üzerinde bu 3999 etiket olan bir kabloyu bana 50 tlden itelemek de ne oluyor dedim ve zaten daha fazla beklemeye de zamanım olmadığından çıktım oradanama tabii dün gece telefonu yine mandalla o da yarı yarıya şarj edebildimedit bir gün sonra kabloyu media markttan 3999a aldım,
Sonbahar,Öğlen,yakın zamanda monster ile işbirliğine girmiş artık monster dizüstüleri de getiriyor ama monster marka hakkında hiç de iyi yorumlar okumadım şimdiye dek keşke aynısını msia da yapsa da artık kurtulsam şu dertten,
Sonbahar,Öğlen,yıllar önce sitesinden aldığım samsung bilgisayarın kutusu açılmış garantisi 2 ay önce başlamış şekilde gelmesi ile soğuduğum ve o günden beri uzak durduğum haftanın 7 günü sözde büyük turuncu indirimi yapan teknoloji marketi,
İlkbahar,Gece,ikidir uygun fiyatlı bir ürün buluyorum kullanıcı girişi yapıp ödeme işlemini yapana kadar ürün tükenip sepetimden çıkarılıyor benim bildiğim sepete eklediğimde belli bir süre ürünü benim almam için bloke etmesi lazım ama öyle bir süre bekleme gibi bir durum yok art niyetli bir durum olduğundan şüphelenmeye başladım,
İlkbahar,Akşam,yanlış bilgi veren ve bunu normalmiş gibi söyleyen müşteri hizmetlerine sahip firmaonline mağazası üzerinden sims 4 catsdogs paketini indirimde görünce satın almadan önce müşteri hizmetlerini arayıp kod olarak mı yoksa eski usul cd olarak mı gönderdiklerini öğrenmek istedim ilk görüştüğüm temsilci satın alma tamamlandıktan sonra emailime kod olarak geleceğini söyledi ben de bunu duyunca mutlu mesut telefonu kapatıp satın alma işlemine devam ettimen son aşamada gördüm ki bir kargo bedeli ekleniyor online kod olarak gönderilen bir sipariş için neden kargo bedeli ekleniyor olabilirdi acaba neyse ki pimpirikli bir insan olarak tekrar arayıp bunu da sordum bu kez görüştüğüm temsilci de bir önceki kişinin bana yanlış bilgi verdiğini ilgili oyunun cd olarak gönderildiği için kargo bedeli eklendiğini söyledi bu bilgi için teşekkür ettim ve telefonu kapattım2 defa aramamış olsaydım gelecek olan cdyi kıçıma sokardım artık siz siz olun buradan alışveriş yapmadan önce her şeyden emin olun mümkünse de kayıt altına alın,
İlkbahar,Sabah,13 nisanda kendilerinden bir ürün sipariş verdim 1 hafta sonra kargoyu gonderebıleceklerını soylediklerinde ise 15 nisan gibi iade ettim ürün dediğime de bakmayın ha kutulu oyun öyle zor kargolanacak bişey de değil stoklarında da vardı sonrasında ise curcuna başladı16 sı civarı para iademin yapıldıgını söylediler havale ile yapmıstım ve baktıgımda tutarı goremedıgım ıcın bankamı aradım onlar da eft numarası ve dekont ıstememı soyledıler teknosadan teknosayı tekrar aradıgımda ve kayıt olusturdugumda 19u gibi arandım  aa biz iadeyi yapmamısız ya bi iban versene şeklinde bi dönüş oldu iban verdim 24ü gibi tekrar arandım ve kaydınız varmıs bı ıban versenıze dendi tekrar verdım az once ıse artık canıma tak ettı ve 2 haftadır paramı alamadıgımı soylemek ıcın tekrar aradım ve kayıt olusturdum bana doneceklermısburaya cok sey yazmak ısterdım ama lanet olsun diyip geçiyorum 3 sınıf teknoloji sitelerinden alın burdan almayın bu kadar lanet bi firma görmedim,
İlkbahar,Sabah,allahın belası şirketonline alışverişe sakın yanaşmayın17 nisanda logitech g920 driving force xboxonepc direksiyon sipariş ettim27 sinde aradılar elimizde mevcut değil dedilerdedim sepete nasıl ekleyebildimyok stoklarla web sayfamız güncel değil vshayatımda böyle rezil bir sistem görmedimparamı cukkaladılar ve ne zaman iade işlemi gerçekleşecek belli değilsakın bulaşmayın 3 kuruş fazla verin güvenilir sitelerden alışveriş yapın,
İlkbahar,Öğlen,internet sitesinde satın aldığım buzdolabının kurulumu yapmak için gelen servis kurunun daha önce açılıp kapatıldığını söyledi buzdolabını açınca içinde bir sürü ezik ve kırık vardı üründe hata anlarımda kutunun açılıp kapatılmasını cidden anlayamıyorum bildiğin sıfır ürün diye defolu ürün satmışlar,
İlkbahar,Öğlen,bir daha asla alışveriş yapmam allah belanızı verisn dizinde sizi kurabların da çalışanlarının da ceosunu da hepinizin belasını versin nalet olsun hepinize dolandırıcısınız sizekmek kızartma makinesi aldım arzum denen dandik abudik marka kolu çalışmıyordün teslim edildi ups kargo ilekesinlikle iade de almıyorlar değişim de yapmıyorlar size verdiğim her kuruş zehir zıkkım olsunharam olsuntez vakitte batarsınız inşallahnalet olsun ortaya çıktıgınız güneuzak durun benden tavsiye ben yandım siz yanmayın,
İlkbahar,Sabah,teknoloji ürünleri satan bir firmabu firma müşteri memnuniyeti odaklı pek çalışmaz bir sorun yaşarsanız tüketici hakem heyetinin yolunu tutmanız gerekir hakem heyeti karar verir yasal hakkı olan tüketici mahkemesine itiraz davası açar siz elinizdeki ayıplı ürünle yıllarca bekleyebilirsiniz şu pandemi günlerinde online satış yapıyorlar ama ups kargo ile çalışma fikrini kim verdiyse onu kovmaları gerekli diye düşünüyorumkendilerine satış konusunda 108satış sonrası hizmet konusunda 103 veririm,
İlkbahar,Sabah,sıfır diye ikinci el iade edilmiş ürün satan dolandırıcı firma,
İlkbahar,Öğlen,aldığım telefonun ücretini havale olarak yatırdığım halde ödeme bekleyen firma aradım şikayetimi ilettim siparişiniz burada görünmüyor dediler bana e ben girip baktığımda görünüyor sizde nasıl görünmüyor  iyi güvenilir bir firmadır diye aldık ama pişman olma noktasına gelmeye başladım yavaş yavaş şimdi de dekontu istediler gönderdik bu sefer de dönüş yapmadılar alışverişe sizi pişman edebilecek firmaedit  gün içinde ödememin alındığı ve kargomun paketlendiğine dair mesaj telefonuma ulaştı burada okuduklarım pek iç açıcı değil umarım istediğim şeyi tek parça halinde elime alabilirim,
İlkbahar,Öğlen,bir yurtiçi kargo nilüfer seyahat vakası daha işe en başta başlayıp gittikçe kalitesi düşen insanları korkutmaya başlayan bir firma umarım toparlar,
İlkbahar,Öğlen,kanun açık internetten alışlarda ürünü görmeden aldığın için iade hakkın var kolu tutmayan ürün gönderdiniz ekmek kızartma makinesi nin kolu tutmuyor diye iade ettimparamı iade edin artıkinsanı nekadar zorluyor sunuz bir daha sizden asla alışveriş yapmamtez vakitte batarsınız teknosa pişmanlıktır uzak durun,
İlkbahar,Gece,mahalle bakkalcım salih abi salih gıda incorporation bunlardan daha kurumsal bu konuda herkes ile iddiaya girebilirim hatta teknosadan üst düzey yetkililer arzu ederler ise heyet halinde gelip salih abinin bakkalını hep birlikte gezip kurumsal olma yolunda ufak tüyolar kapabilirler bu rehberlik için istediğim ücret ise sadece 5000usdgezide ikramlarımız sürekli olacak cumartesi günü verdiğim tıraş makinası çarşamba olmasına rağmen hala paketleniyor sanki gs1200e asyadan güney amerikaya yapacağı gemi yolculuğu için tahta kafes imal ediliyor 5 gün boyunca tıraş makinasının neyini paketliyorsun yahu koy poşete ver kargoya tövbeler olsun bir daha bir şey alırsam,
İlkbahar,Sabah,sipariş ettiğim ürünün yerine bambaşka bir ürün gönderen firmadır aldığı ürün yerine kargo paketinden salatalık çıkan insanlar gibi hissediyorum iade gönderdim şimdi siteyi kontrol ettiğimde sipariş ettiğim ürün için tükendi yazıyor en iyi ihtimalle para iadesi yaparlar o arada yaşanan gecikme ups kargoya gitgel de yanımıza kar kalacak küçük işletmeler bile şu saçmalıkları yaşatmadılar kurumsal diye alışveriş yaptığımız yerin hali bu,
İlkbahar,Öğlen,saat 2300 sularında siparişini verdiğim buzdolabını ertesi gün teslim ederek dünyanın en hızlı teslimatını yapmışlardırhelal olsundur,
İlkbahar,Öğlen,sözlüğe reklam veren teknoloji pazarı,
İlkbahar,Öğlen,normal şartlar altında fiyatları sebebiyle alışveriş yapmadığım şirketkayınvalide süpürge al bana dedi hanımı kırmıyoruz annesini mi kıracağız emir telakki ettik araştırdık aşağıdaki linkteki ürünü buldum o da ne en ucuz fiyat teknosada kesin kıyamet kopacakbu neyse pazar günü verdim siparişi salı kargoladılar dün geldi bugün de mesaj attılar kargonuz teslim edildi diye  iş bu girdi alışveriş tavsiyesi değildir,
İlkbahar,Gece,öncelikle iş yaptığt kargo firması olan ups‘ı değiştirmesi gereken firma üç gündür kargoda gözüken ürünü yarın hasarsız teslim edeceklerini umuyorum onlarca yerli malı yurdumun malı dediğimiz firma varken ups ile çalışmalarını ayrıca kınıyorum böyle bir durum olduğunu bilseydim gerçekten sipariş vermezdim,
İlkbahar,Gece,sabancı grubunun teknoloji mağazaları zinciridirher yerde bayiisi vardır ve bu kadar eleman çalıştıran bi markanın bazı çalışanlarının teknolojiden anlamayan fikirleri olmayan tek bildiği çok iyi bi üründürtelefondurtelevizyondur demek olması çalışan seçimlerine dikkat edilmesi gerektiğini gösterirtabi bide mağazaya girdiğiniz anda peşinize takılanlar var bizi bi salın ya biz boş boş gezip alamayacağımız iphonelara hayran hayran bakmak istiyoruz,
İlkbahar,Akşam,bkz 106990929 yazara katılıyorum sadece bu dönem için değil son iki üç yıldır gözlemlediğim durum örneğin ankaradaki avmlerde hem mediamarkt hem de teknosa mağazalarını gezerdim mediamarkta hep daha fazla ürün daha ilgili personel ile karşılaştım ya da bir süre yaşadığım karabükte vatan bilgisayar ve teknosanın mağazaları vardı vatan bilgisayar yine aynı sebeplerle yine öndeydigaliba teknosa uzun süre tekel pozisyonunda olması nedeniyle yoruldu krizler doların yükselişi daralan iç pazar vs herkesi olduğu gibi onları da zorladı bir zamanlar rakiplerine şerefli ikinciler diye takılıyorlardı bakalım ne olacak,
İlkbahar,Akşam,insanları kredi bataklığına çekip ürün iade hakkını elinden alan firma,
Kış,Sabah,genelde tek tarafıyla seks yapılmış kulaklıkları dik konulup üzerine oturulmuş yazıcıları falan sattıkları bir reyonları olur malesef bu vahim şeyleri yaşanmış ürünleri bile internet fiyatından pahalıya sözde bir teşhir indirimi ile satarlar,
