Season,Time,Content,Sentiment
Kış,Sabah,insanı kanser eden firmaayıptır sizin yapacağınız işin de sizin de allah bin keresiz kim müşteriye hizmet kimiş yapmak gibi bir derdiniz yokkidesek de hiç umurunda olmayan firma fiberine geçelim dedik bir ara banyoda hava boşluğu camından kablo çekip banyoya modem kurmaya kalktılar hoş onda da alt kata takılıyor kablo geçmiyor diye beceremediler gerek yok adsl kalsın dedik inadına internet kesiyorlar insanlara zulüm eden silindirik bir oluşum firma vs dersek diğerlerine ayıp zira,
Kış,Gece,bulunduğum binada fiber altyapısı var diye bunları tercih ettim bağlatmadan önce de internetten biraz bir şeyler okumuştum ve kronik bir bağlantı düşme sorunları olduğunu görmüştüm kurulum esnasında görevliye bu konuyu sorduğumda evet böyle bir problem var çünkü müşterilere ikinci el modem veriyoruz bu sorunu yaşarsanız gelip değiştiriyoruz ancak o gibi durumlarda sıfır verebiliyoruz dedi şu an tam olarak o kronik sorunu yaşıyorum ve ne zaman kesileceği belli olmadığı için 1 saat oyun keyfimi boğazımı diziyor her seferinde üç kuruş için bozuk olduğu aşikar olan tüm internette hakkında şikayetler dolu modemi müşterilerine dağıtmakta bir beis görmüyor adamlar gerçekten yoruldum artık bu aq ortadoğusunda internete bağlanmaya çalışmaktan bunları bıraksan kime geçeceksin onlar da aynı paramızla rezil oluyoruz,
Kış,Öğlen,az önce internetinin iptalini gerçekleştirdiğim firma sırada beklerken önümdeki adam birkaç gün geç getirmiş modemi 250 tl yazdılar geç getirme bedeli olarakhaklı olarak modemin kendisi kaç para da birkaç günlük kirası 250tl ediyor dedi kem küm cevaplar iştetaahhüt bitiminde iptali veriyorsunuz uğraştırıyorlar ve iptal işlemi 45 gün sürüyor bu sürede de ek fatura işliyor düzeni iyi kurmuşlariptal edeceklere tavsiyem 1 hafta önceden davranmaları gerçi onun da bi yolunu bulur bu kurnazlar ülkede adalet kalmamış ki,
Kış,Öğlen,hattınızı kapattıracağınız zaman size bir güzel iptal bedeli üzerinden kitleyen firma müşteri hizmetleri çalışanlarının ifadelerine sakın güvenmeyin bu çalışanlarla değil firma politikasi ile alakalı ağustos ayında hattımı kapattirmak için aradığımda 2 senelik taahhütun devam ettiğini belirttiler itirazda bulundum iki senelik taahhüt olamayacağına dair 1 senelik bir taahhüt yaptırmış olduğumu belirttim falan filan inceleme açıldı dinledik kayıtları 2 senelik dediler iyi hadi öyle olsun dedim iptal için 230 lira ücret çıkardılar bunun taahhüt sonuna doğru düşeceğini söyledi müşteri hizmetleri görevlisi gelecek ay kapattirayim dedim bir kaç meşgale girdi araya 2 ay geçti aradım müşteri hizmetlerinin taahhüt iptal bedeli 320 liraya çıkmıştı nasıl olur bilmem ne yok dediler taahhüt sonuna yaklaştıkça artar iptal bedeli hulâsa iptal bedelini bela okuyarak ödedim müşteri hizmetlerinin lafına bakarak iş yapmayın ciddi şekilde yalan bilgi verilebiliyor dikkatli olun mevzu turkcell ise,
Kış,Öğlen,sitesi üzerinden taahütsüz yani saçma sapan kampanyaları dışında fiber internet kullanım ücretlerine neden ulaşılamadığını merak ettiğim sağlayıcı web sitesindeki fiyatların neredeyse tamamı taahüt istiyor e taahütsüz paketin yok mu senin bu ne saçma iş,
Kış,Öğlen,turkcell superonline kullanmaya başladığımdan beri hiçbir ping problemi kopma problemi yaşamadım kalitesini her daim konuşturduğunu düşünüyorum,
Kış,Sabah,ülkedeki kokuşmuşluğun dandikliğin en güzel fotoğraflarından birini sunan bir zamanların güzide teknoloji şirketien son artık bkz00e kadar bekliyor cumartesi ofiste bu şekilde karşı taraf beklerken çağrı kapatıyorlar genel merkez de bunları savunuyor bu bir bayiinin işgüzarlığı değil yani buna göz yuman genel merkezin çizgisini ortaya koyan bir şeycumadan beri 15 kişi il ayrı ayrı görüştüm hepsi birbirinden beceriksiz bilgisiz saygısız ve küstah bu kadar adamın bir arada bir şirkette olması tesadüf mü diyeyim içini boşaltılan leş bir mama kabına dönmüş durumda turkcell4 günün sonunda ben az önce bilmiyoruz ama arızanın ne olduğunu diyebilecek bir teknik destek çağrı merkezi ile görüşmüşken başka birini arıyor ofisten birisi statik ipi kapatalım düzelir arıza giderilince tekrar statik yaparsınız diyorbunu duyunca delirmemek elde değiltürkiyenin git gide bomboş bir bok çukuruna dönüşünü canlı izlemek istiyorsanız özellikle yeni nesil diyebileceğimiz büyük şirketlerine bakın,
Kış,Akşam,fiber 100 mbps ödüyorum ama hızım 2 mbps şaka gibi limitsizmiş bi de ulan daha siteler yüklenmiyor limitsiz olsa ne yazar geçen müşteri hizmetlerini aradım geri döneceğiz dediler dönmediler üstüne şikayet talebimi de çözüldü olarak işaretlemişler ülkede işini düzgün yapan yok resmen nelerle uğraşıyoruz ya,
Kış,Akşam,evde 5 saattir internetim olmaması üzerine müşteri hizmetlerini aradım bölgemizde altyapı çalışması nedeniyle 10 gün internetin olmayacağını büyük bir rahatlıkla tarafıma ilettiler 10 gün ya 10 gün 2020 yılındayız 10 gün internete girmesek mağaradan mı geldin geyiği döner aboneliğimi iptal için uğraş dur şimdiedit 1 ay bile kullanmadığım internet için taahhüt yüzünden 390 lira istediler kapatmak için soyguncu turkcell,
Kış,Öğlen,arayıp evinize gelip bir şey kurmamız gerekiyor diyen ne kuracaksınız ki diye sorulduğunda haziran ayında taahütünüz bitiyor diyip hem hızı daha düşük hem de zamlı tarifeye geçireceğiz sizi gibi fantastik bir cümle kuran bu ne sikim iştir diye tepki verince de biz sizin iyiliğiniz için arıyoruz daha da yükselecek fiyatlar diye saçmalayan rezalet ötesi bir firma 90tl ödediğim 25mpslik internetim kendi lütufları üzerine 15mpsye düşüp 100 tlye çıkacakmış niye böyle fahiş bir zam yapılıyor diye sorunca da ne fahiş zammı bunlar normal artışlar diye çıkışan müşteri temsilcilerine sahipler2020 yılında sikimsonik bir internet bağlantısı için yılda 10002000tl para talep edilmesi sadece türkiye gibi leş ülkelerde gerçekleşir zaten,
Kış,Öğlen,sikik altyapısından dolayı kendi belirledikleri ortalama kullanımı geçen müşterilerinin kontratı biter bitmez kandırarak 10 yıl öncesinin kalitesindeki hizmetle kontrat öneren organize çocuk sevicilerinin gururlu sponsoru,
Kış,Öğlen,adres yok bilgi yok detay yok copypaste yaparak burada bir sonuca ulaşamazsınızbkz şikayetvarcom102073693102073671,
Kış,Sabah,rezil ve yalancı bir bayisi için ısrarla okuyunuzbkz 102455649,
Kış,Öğlen,13 şubatta otomatik olarak ödenmiş fatura için 17 şubatta borcunuzu ödemediniz şu tarihe kadar ödemezseniz hattınızı keseceğiz kestikten sonra tekrar açmak için 35 lira alırız ona göre gibi saçma sapan bir tehdit mesajı gönderen firma üstelik bunu neredeyse her ay yapıyorlarbakın üç kuruşluk internetinize ve o dandik filmlerinize bi dünya para ödüyorum üstelik 2004 yapımı filmi bana satmaya çalışıyorsunuz şu aptal mesajları göndermeye devam ederseniz ben de her ay burdan farklı bir saçmalığınızı insanlara anlatırım,
İlkbahar,Sabah,izmirde yenigün mahallesi uğur mumcu caddesinde insanlara maalesef eziyet çektiren firmadır1 aydır bir bölgeye dağıtım kutusu yapılmaz mı yahu sayısız şikayet kaydı bırakılıyor fakat sonuçsuz resmen rezillik adamlar türk telekomla iletişime geçmekten aciz,
İlkbahar,Akşam,ahlaksızlıkları ve rezillikleri için103260557,
İlkbahar,Öğlen,bulunduğum şehirde verdikleri hizmet gerçekten çok güzel iki yıllık taahhütümün bitmesine 15 gün kala aradım bunları yenilemek için telefondaki yetkili ilk 12 ay 90 ikinci 12 ay ise 100 lira dedi yeni anlaşma için şuan kullandığım tarife aylık 70 lira olduğu için bu bana biraz yüksek geldi ve sonra ararım deyip kapattım üzerinden 14 gün geçti ve ben kendilerini tekrar aradım yani oldu oldu olmazsa da iptal ettirim kafasındaydım bağlandığım yetkili ilk 6 ay 80 lira ikinci 6 ay 90 lira size özel teklifimiz var deyince hemen kabul ettim hatta 24 aylık taahhütlüsü var mı diye sordum yok dedi yani bu teklifi son güne bırakmak yerine ilk aradığımda yapsanız da uğraşmasak  ayrıca burada superonlinea sallayanlarada kesinlikle hak veriyorum internet işi bulunduğunuz şehri bırakın apartmana göre bile değişiyor bu nedenle memnun olduğum firmadan ayrılıp başka firmalara geçmek istemedim şahsen,
İlkbahar,Akşam,bu akşam da her derbi haftasında yaptıkları gibi yurtdışı çıkışları kısıtladılarbkz 14 mart 2020 turkcell superonlineın yavaşlaması,
İlkbahar,Gece,2 ay önce alt yapısı çalışması yapıldı ve ping değerlerim tavan yaptı bunun için müşteri hizmetleri ile görüşüyorum şikayetvar a yazdım ama her hangi bir çözüm alamadım acaba modemden kaynaklı bir sorun olabilir mi  bina alt yapısında her hangi bir sorun yok sabah 6 ve akşam üzeri 6 arasında ping değerim 911 arası ama akşam 7den sonra 5080 arasında geziyor bu sorun için ne yapmam gerekiyor bilgisi olan varsa lütfen paylaşabilir miping,
İlkbahar,Öğlen,beş para etmez legalize soyguncu başka bir operatöre geçmiştik taahhütün bitmesine 1 ay kadar kala taahhüt bitince hattı kapatmak icin şubeye hat sahibinin kimliğiyle bizzat gitmesi gerektiği söylendihat annemin üstüne ama genelde islerle ben ilgilendiğim için bilgilendirmeler benim telefonuma yapılıyor  koskoca superonlineın da ankarada 2 şubesi varmış biri birlikte diğeri yenimahalle mi ne 2 gün önce annem beni aradı dedi ki ben telefonla aradım hattı kapattım gitmemize gerek yok sen yanlış anlamışsın tamam dedim geçiştirdim 2 gün sonra yani bugün yaklaşık 1 saat önce beni aradılar anneme ulaşmak istediler dedim bu hat telefonda kapanmadı mı dedi ki sadece sözlu talep oluşurulmuş kapatmak için şubeye gelmeniz gerekiyor eh bre gerizekalı madem öyle anneme neden gerekli bilgilendirmeyi yapmıyorsunuz da kadın hat kapandı sanıyor herneyse işte allahtan onlar telefonla aradığında annemle arabada tunalı taraflarında beraberdik alışveriş hastane cart curt karışık durumlar için dedim anne hazır işyerinden izin almışken gidelim halledelim gittik şubeye kapatırken bu sefer de modemin 10 gün içinde getirilmesi veya kargoya verilmesi gerektiğini söylediler dedim bana öyle bir bilgi verilmedi subedeki bayan da onu musteri hizmetlerine sorun dedi ya mevzu o değil altımda iyi kötü araba var vakit bulur hallederim de ulan bir defa şubeye gelecez bari söyleyin ne gerekiyorsa da tek seferde hallolsun dimi çişe ossuruğa sürekli aramayı biliyonuz üstelik telefonda üstüne bastıra bastıra sordum yani kimlik haricinde bir şey getirmemiz gerekiyor mu diye ha bide taahhüt 10 gun sonra bitiyormuş biz bugün kapattıgımız için de 20 küsür lira cayma bedeli ödeyecez 20 küsür lira da oradan yoldular öyle işte şubede hattı kapattık 10 gün içinde de bir ara gidip modemi vericem biticek inş baştan sona koordinasyonsuzluk verimsizlik abidesi bir destek ekibi,
İlkbahar,Sabah,web arayüzünden internet paketi tarifenizi güncelleyemediğiniz eğer bir üst pakete geçmeyi düşünüyorsanız numaranızı bırakmanız ve sizi aramalarınızı beklemeniz gerektiğini söyleyen bir internet servis sağlayıcısı komik,
İlkbahar,Öğlen,kapısının önünden geçtiğim güne lanet olsun dediğim firma hat sürekli olarak kopuyor bu yüzden de telefon faturam 150 liranın altında gelmiyor defalarca aradım ve ekip gönderdiler öncelikle modemi kontrol edip tamam artık sorun kalmadı dediler akabinde kopmalar yine devam etti tekrar aradım bu sefer modemi değiştirdiler degişen bir şey yine olmadı tekrar aradım yalandan merkezden bir iki müdahalede bulundular ve yine tamam dediler ancak sonuç değişmedi kapılara kartlarını bırakan bir elemana denk geldim ve durumu anlattım bana kendisinin de benimle aynı sitede oturduğunu ve benim daireye gelen kablonun değişmesi gerektiğini söyledi dün yine aradım ve az önce eleman geldi modemi değiştireceğini söyledi ben de modemi değiştirmekle çözülecek bir sorun olmadığını ve yukarıda belirttiğim süreci anlattım kabloda herhangi bi sorun olmadığını ve yapabileceği bir şey olmadığını söyledi ben de git kardeşim deyip nazikçe kovdum sonrasında da müşteri hizmetlerini aradım iptal için bana tam olarak 1100 lira cayma bedeli çıkardılar iyi kötü taahhüt bitene kadar idare edeceğim bunu yazma sebebim başkalarının da benim durumuma düşmesini engellemek abone olurken kırk kere düşünmenizde fayda var,
İlkbahar,Öğlen,koronavirus sebebiyle bu evden cikmama gunlerinde adil kullanım kotasi uygulamasını gecici olarak kaldirmasi gereken internet servis saglayicisidir bu hamle ile müşterilerinin sempatisini kazanacağı kesindir,
İlkbahar,Akşam,10 yılı aşkın süredir superonline üzerinen internete bağlanan bir evde ilk kez yoğun bir şekilde kopmayavaşlama sorunları yaşadığım servis sağlayıcıyıllardır yurtdışındayız adil kullanım kotası falan olmuştur dedim 8 gün içinde ilk kez 2025 mbit seviyelerini görünce durumun adil kullanım kotası ile alakalı olmadığını anladım aradım bazı kontroller yaptık ama pek faydasını göremedik hatta telefonuma cellfix indir bağlantı sorunlarını yerinde hallet smsi geldi ama o programı bile internet üzerinden indirmek mümkün olmadı,
İlkbahar,Öğlen,rusyada 50 liraya 100mps download ve upload olan interneti 199 tl ye sözleşmeli satan firma harbiden hırsızsınız yıl 2020 adil kota uygulaması nedir neresinden tutarsan tut çapsızlık diz boyu,
İlkbahar,Gece,dün akşam saatlerinde bıraktığım arıza kaydıyla ilgili hiçbir şey yapmayan firma 32 saat oldu bir kez aradılar telefonu açamadım onun üzerine müşteri hizmetlerini 7 kez arayıp “beni aramışsınız ama açamadım arızamla ilgili bir gelişme var mı” şeklindeki sorularıma bekleyin sizi tekrar arayacaklar demek dışında hiçbir şey yapmadılar mobil internetten idare ediyoruz ama evde kaldığımız şu günlerde tv  internetsiz olarak kalmış durumdayız ortam malum kötü yetişemiyorlar diyelim insan bi telefon açar bilgi verir kısacası arıza durumlarında sizi yarı yolda bırakıyorlar bilginiz olsunbtk’ya şikayet ettim neye yarayacak bakalımedit btkya şikayet etmenin yararı kullanamadığım 3 günlük bedelin iadesi oldu btk üzerinden verdikleri cevaba bunu yazmışlar normalde yapmıyorlar btkya online olarak şikayet yazılabiliyor bu seçeneği kullanın bence,
İlkbahar,Öğlen,ilk günden beri mağduriyetten başka bi şey vermeyen internetimsi yavaşlığını geçtim mesela şu günlerde zoom uygulamasına bağlanmıyor bağlansa kopuyor arıyorum karşımda muhattap olacak kimse yokkısacası rezillik istiyorsanız kullanın,
İlkbahar,Sabah,epostama tanımadığım birinin arkalı önlü kimlik fotoğrafını gönderen internet servis sağlayıcısı,
İlkbahar,Akşam,399 lira olan internet faturasını nasıl bir hesaplamayla 121 lira gönderdi hayret verici 32 dakikadır müşteri hizmetlerine bağlanmaya çalışıyorum  inadına bekleyecem 8 mps internete 121 lira veriyoruz vay amk,
İlkbahar,Öğlen,türkiye genelinde hızları iki katına çıkarmışlar  şuan uploadım 20 mbps gözüküyor  bu dönemde destek olarak bunu yapmaları gerçekten harika,
İlkbahar,Öğlen,bkz yok öyle bir şey16 mbit pakedimde şahsıma 15 mbit veren hizmet sağlayıcı,
İlkbahar,Öğlen,benim de download 50mbps upload 20mbps görünüyor buna rağmen geceleri sadece netflixte çamur gibi görüntü alıyorum,
İlkbahar,Öğlen,normal paketim 25 mbit download a5 mbit uploadaz önce ookla da 49 mbit download ile 20 mbit upload verdi ookla daşaşkınımyaklaşık 4 yıldır düzenli olarak kullandığımeski servis sağlayıcılarımdanttnet ve turknetilk çıktığı zaman daha iyi bulduğum firma,
İlkbahar,Öğlen,kendilerine tesekkurlerimi sundugum firma speedtest,
İlkbahar,Öğlen,an itibari ile download hızımı 2 ve upload hızımı 4 katına çıkartan internet sağlayıcısı firma teşekkürler türkcell süperonline umarım korona virüsü krizi bittiğinde bu verdiklerini geri almaya kalkmaz,
İlkbahar,Gece,bkz ttnet başvuru rezilliği bu olayı yaşadıktan sonra bir arkadasın tavsiyesi uzerine tukcell superonline neye basvurdum beni sabah arayacaklarini basvuru alacaklarini soylediler sabah oldugunda telefonum caldi beni yetkililer aradi talebimi aldilar sonraki gune yani bugun saat 3 te randevu verdiler neyse saat iki de telefonum caldi adam gelmis iceriye aldim 45 dk da kurulumu yapti ve gitti bu kriz doneminde bu yogunlukte 2 günde kurulum yapmalarını tebrik ediyorum ayrıca gelen eleman gayet güler yüzlü muhabbeti iyi bir insandi maske ve eldivenle tüm gün tanimadigi insanlarin evine gitmek gercektende takdir edilesi bir sey,
İlkbahar,Gece,kuruluşta hepsi iyi iptal ederken kullanmadığın 2 3 fatura daha en tavan fiyattan saplayıp öyle iptal ediyorlar maaleseftecrübeyle sabittir,
İlkbahar,Gece,an itibari ile 25mbps download  5mbps upload olan fiber internet hattım 50mbps download  20mbps upload olmuş durumda,
İlkbahar,Akşam,boşver hangi firmayı kullansanız aynı kalitesizlik,
İlkbahar,Akşam,yarım saattir bir gelip bir giden normalde böyle olmazdı ancak yarım saattir inanılmaz bir bağlantı sorunu var 2 dakika düzelir gibi oluyor ancak sonra bağlantı tekrar gidiyor modemler de çalışıyor ancak nedenini anlayamadımbaşkalarının şikayeti olmadığına göre muhtemelen bölgesel geçici bir sorun,
İlkbahar,Gece,benim bölgemde patlamış olan iss modemde sorun yok internet bağlı gözüküyor ama internet yok müşteri hizmetlerine de bağlanılmıyor,
İlkbahar,Gece,tanim musterilerine nerden fatura kitlesem diye ugrasan bunu kendine gorev edinen hic bir sikayeti kale almayip taahhut yeniletmek için günde yirmi kere arayan iss eskiden guzeldi bu sirket ttnet den sonra insanlar ustune atladi şimdilerde ne eski hizi ne de kalitesi var hat acma kapama olmus 35 tl tekellestigi yerde hizmet aliyorsaniz allah sabir versin,
İlkbahar,Sabah,bkzevde sıkılıyor musunuzher gün bir yerleri aramak zorunda kalarak sinir hastası mı olmak istiyorsunuz internet bağlatıp her ay belirli bir ücret ödeyim ama internetim de olmasın mı istiyorsunuzyapacak başka bir işiniz yok ve elektrikçilere verecek paranız çok mu işte size mükemmel hizmet turkcell superonline spoiler sinir hastalarının okumaları tavsiye edilmez spoiler 9 nisanda bağlanılan internet hattı bağlandıktan yarım saat sonra koptu ve günde ortalama 20 kez kesilip gelmeye başladı turkcellin söylediği rakamlar bu durumla ilgili 10 nisanda bağlantı kopmasına dair bir arıza dosyası açtırdım ama sabah akşam aramama rağmen 810 gün boyunca kimse gidip gelmedi bu süre zarfında arandım ve internetiniz kopuk olduğu için kurulumuna ekstra bir ücret almadan sizi 2 kat daha pahalı bir tarifeye alalım o zaman sıkıntı olmaz diye farklı bir paket satmaya çalıştılar doğal olarak istemedim ama bir kaç gün daha kimse arayıp sormadı 20 nisanda dalga geçer gibi arayıp biz geldik baktık ama arızanız portta değilmiş bağlantınız apartmandan problemli o yüzden siz bu arıza dosyasını da kapattırın farklı bir tane açtırın ki apartmana gelelim dediler tamam deyip turkcelli aradım ama onlar da sizin dosyanız açık o yüzden yeni dosya açamıyoruz diyorlar neyse dedik kendimiz yapalım elektrikçi bulundu apartmana evdeki prize kabloya falan bakılıp kontrol edildi bir problem yok bu arıza ya sistemsel ya da verdikleri modemde falan bunun üzerine aradım konuşma aşağı yukarı şöyle gelişti  bakın elektrikçi yanımda bu arıza apartmandan değil sistemsel olabilir mi bir kontrol eder misiniz müşteri tem  saha ekibi dün beni aradılar konuştum o dosya kapandı zaten ben kimseyi görmedim bile yapmadan gitmişler dosya neden hala açık kapatın o zamanmüşteri tem  o zaman modemin bir sistemini güncelleyin bir şey yapın müşteri tem cayma bedeli çıkardı dedim kullanmadım lan neyin 330tlsi pazarlık edebilirsiniz efendim diyor la bi siktirin gidin dedirtmeye çalışıp kapatmak için fırsat kolluyorlar galiba ki işe de yarar yani pamuk gibi bir insan delirir şu konuşmalardan sonra spoiler sinir hastalarının okumaları tavsiye edilmez spoiler edit  imla,
İlkbahar,Sabah,rezalet başlıkları çok açılırken de iyi işleyen şeyler içinde belirtilmesi gerektiğini düşünüyorumbu sabah elimi telefonumu aldığımda internetim yoktu biraz bekledim ve sonra servis sağlayıcı ma sövdüm sokağa çıkma yasağı olduğu bugünde müşteri hizmetlerini çalışıp çalışmayacağını bilmiyordum sabahın 7sinde aradım ve gayet kolay bir şekilde bağlandım yardımcı olan hanımefendi evinden çalıştığını belirtti kotamın dolmuş olabileceğini düşünerekten ek paket satın almak istediğimi ilettim içinde bulunduğumuz durum dolayısıyla kotalı paketler için ek paket alınmadığını aynı hız ile ücretsiz olarak kullanılabileceğini bildirdi ayrıca bağlantı problemi de basit bir şekilde güncelleme yaparak çözdüan itibarı ile kotalı paketler de kota aşım ücreti uygulamamaktadır kullandığım paket fiber internet dir,
İlkbahar,Öğlen,kapatma talebime onay verip internetimi kapatan kapattıktan sonra da iki ay boyunca fatura kesip haber bile vermeden faturalandırdığı bedelleri hukuk bürosuna devreden internet sağlayıcısı hattınızı kapattırmayı onaylıyor musun diye benden teyit alıyorlar iki ay internetim kapalı sıfır kullanım tabi ki ama iki ayın sonunda beni arayan hukuk bürosu borcunuzu ödeyin yoksa icra yoluyla alırız deniyor bu konuda müşteri hizmetlerini arıyorum durumu izah ediyorum araştırıp biz size dönelim deniyor ancak 15 gündür hiç bir geri bildirim yok bu süreçte sürekli hukuk bürosu aramaya devam ediyor turkcell superonline bırakın kötü günde yanında olmayı kullanmadığınız hizmetin parasını almak için olayı çirkinleştiriyor bugün bana yarın hepimize,
İlkbahar,Öğlen,1 aydır verdikleri minimum yükleme hızı 50 mbit ve upload hızı 20 mbit olan hizmetlerini 1 haziranda sonlandıracak olan kuruluşbuluta arşivinizi bir an evvel yüklemeye bakın 1 ay sonra bitecek ,
İlkbahar,Öğlen,hepimizin internete ihtiyacı olduğu bu günlerde var olan parası ödenmiş interneti müşterilerinden kesen bir internet sağlayamayıcıdır kendisien iyi hizmeti sunuyorlarmış gibi gösterip ciks ciks hareketler yapıyorsun da aslanım türk telekom alt yapısını kullanıyorsun kime havanhava civa günlerdir internet bağlantısı yok evde müşteri hizmetleri 3 gün sonra ancak telefonlarını açabiliyor onda da sadece arıza kaydı oluşturup virüs sebebiyle 10 günü bulur diyorarıza kaydı türk telekomda oluyor yani ben kaydını yabtım artık iş telekomda nabiyosan yab ne halin varsa göm ben aldığım paraya bakarım deyip seni bir paçarvra gibi atıyorhayır pandemide olmasak git sağa sola internet ihtiyacını karşıla hem evde kal hem internetsiz kalbu bir kamu spotudurakıl sağlığınızı düşünüyorsanız superonlinea bulaşmayınha bir de evdeki sınırsız interneti veremedikleri için cep telefonuma 4 gb internet tanımlamışlar 4 gb d ö r t yani 14 gun kesinti olacak ama 4 gb internet hediyesi ay ne yapsam nerelere koysam acaba 4 ay yeter bu bana ya bakarken bitti,
İlkbahar,Öğlen,iki ayrı kartla denedim günlerdir internetten ödeme yapılamıyor nasıl farkında olmaz koskoca şirket ilginç,
İlkbahar,Akşam,müşteri hizmetlerine yaklaşık 15 saattir bağlanılamayan vasat internet servis sağlayıcısıdır,
İlkbahar,Akşam,28 gün sonra kurtulacağım iss,
İlkbahar,Gece,ben bugün bu avellerden internet bağlantısı satın almak ve taahhüt vermek gibi bir gaflete düştüm ve çok geçmeden farkettim ki bu saçma sapan şirket dışarı doğru açılan bütün portları kapatmış vpn engelleyeceğim diye allah bunların evine ateş salsın salak herifler açtım sözleşmeyi okudum buna dair bir madde var mı diye ardı arası üniversite veri tabanına bağlanacağız kırk dereden su getirdim olmadı çağrı merkezini aradım diyor ki bizde yasaklı portlar var hangileri açık diyorum 8080 ve 8082 dışındakilerin hepsi kapalı diyor mal yemin ediyorum bunlar e dedim o zaman sizde iki port dışında tamamı engelli evet diyor bizde bazı portlar engelli oğlum port sayısı 9999 sen iki tanesine izin vermişsin işte bu haftasonunda üniversitenin bilgi işlemini arayacakmışım hangi giriş çıkış portlarını kullanıyorlar öğrenecekmişim sonra arayıp bu danalara söyleyecekmişim becerebilirlerse açacaklarmış almayın arkadaşım ttnett kullanırken her şeyi yapıyordum bu arada bunu sözleşmede belirtmemiş olmalarından yola çıkarak aboneliğimi cezasız olarak iptal ettirebilir miyim bilmiyorum bu konuda bilgisi olan yeşillendirebilirse sevirim,
İlkbahar,Akşam,hala internetten ödeme yapılamamakta ilginç bir şirketşikayet maili attım postmaster delivery hatası geldi alıcının posta kutusu dolu diyorsanırım yeni bir internet ve tv sağlayıcısı bulma vakti gelmiş,
İlkbahar,Öğlen,bu devirde sözleşme iptali için halen faks gönderilmesini zorunlu tutan internet servis sağlayıcı pandemi sebebiyle bayiden feshetmek istemiyorsanız faks göndermeye mecbursunuz eminim herkesin evinde faks cihazı vardırbu gibi şark kurnazı şirketlerden artık midem bulanıyor taahhüt verirken telefonda onay vermeniz yetiyor sıfırdan abone olacaksanız telefon ile talep etmeniz yetiyor evrakları kapıda imzalıyorsunuz geldiklerinde ancak abonelik iptalinde kırk takla atıyorlar,
İlkbahar,Gece,allah belasını versin dediğim internet sağlayıcısı 2 haftadır internet sorunları çekiyorum müşteri hizmetleri ile görüşmek kolay bunu itiraf etmek gerek ama yetkililerin hiç bir yetkisi olmadığını söylemesi son derece şüpheli talep açılır bir gün beklersin ertesi gün sana dönerler sorun o anda yoksa harika eğer hala devam ediyorsa resetle aç kapat tarzı çözümler sunarlar ve bu süreç tekrarlanır corona sebebiyle herkes evde olduğu için altyapı yetersizliğini sunarlar ulan benden ve milyonlarca insandan aldığın parayı nereye yatırıyorsun peki yap yatırımı ver en kaliteli internet bağlantısını müşteri memnuniyeti ile sektörde lider ol sözde bir zamanlar fiber miber patlayacak süper olacak diyorlardı iki gün sorunsuz çalışır ertesi gün sorunlar devam ederalternatifi olan ttnet ayrı bok türkiyede internet bile lüks amk,
İlkbahar,Gece,bkz 107647332,
İlkbahar,Sabah,görseloyunlarda 500 ms değerine normal diyen firmamsı tam teknoloji firmasına yakışan cevap takdir ediyoruz,
Yaz,Akşam,çok enteresan bir şirket1 4 gündür sürekli çağrı merkezini arıyorum canlı müşteri temsilcisini 15 saniyeden fazla beklemedim bu yönünü takdir etmek lazım temsilciler evlerinden çalışıyormuş2 modem yenilememek için takla atıyor resmen 5 veya 6 denememde başardım kendim internette sorunumu araştırıp çözümünü bulmasam belki gene değiştirmeyeceklerdi3 aynı müşteri temsilcisine iki farklı işi yaptıramadım sürekli bir şeyler eksik kaldı tekrar tekrar aradım vs neyse ki çabuk düşüyor,
Yaz,Öğlen,internet hizmeti verdiğini zanneden ama veremeyen vermek istemeyen servis sağlayıcısı7 yıllık süperonline abonesiyim istanbulda ikamet ediyorum ve internet hızımın 5mpbs üzerine çıktığına rastlamadım bu kabullendiğim bir durum kullanım amacıma göre bana yetiyordu fakat şu son 5 aydır yaşadığım sıkıntılar ve firmanın tepkisi tam anlamıyla fiyaskoüstte de belirttim ikametim istanbul anadolunun ücra köşelerinden bahsetmiyorum 5 aydır aldığım internet hızı 04 05 bazen 1mpbs internet sayfalarına girmek hak getire twitter bile açılmıyoryaptığım başvuruları uç uca birleştirsem roman olur her arıza kaydıma evinize kadar olan bağlantıda sorun olmadığı daire içi tesisatında sorun olduğu cevap verip arıza kaydını kapatıyorlar en son cimere aktardığımda evime ekip yollandı sinyal seviyeleri bina içi ve bina dışında ölçüldü teknik personel sinyal seviyelerinin çok düşük olduğunu rapor edip hatta fotoğraf çekip gitti peki sonra ne oldu dersiniz süperonline mesaj attı evinize kadar olan bağlantıda sorun olmadığı daire içi tesisatında sorun olduğu tespit edildie iptal et diyenler olacak denedim5 ay önce yeni taahhüt vermiştim 5 aylık taahhüt bozma bedeli 450 tl istediler taahhütten önce 63 tl ödüyordum taahhütten sonra 58 tl olan hizmet 5 ayda bana nasıl bir avantaj sağlamış olabilir ki 450 lira cayma bedeli yansır bu da ayrı bir sorunkabullendim efendimtahhütüm bitene kadar öpebilirsiniz beni,
