Season,Time,Content,Sentiment
Yaz,Gece,izmir mavişehir şubesi için konuşursam çalışanları birbirinden bir haber müşteri varmış yokmuş umurlarında değil aralarında iletişim sıkıntısı mevcut ve şunu çok net gördüm ki aralarındaki yardımlaşma sıfır hepsi birbirine ters davranma peşinde herifler çok gergin haliyle bu müşterilere olumsuz olarak yansıyor umarım yetkili kişiler bu şubeye bir ayar çeker bir teknoloji alışveriş firması,
Yaz,Gece,sozlugun iyice zivanadan ciktigini gosteren baslik mavisehir magazasini evime ksk magazasi yakin olmasina ragmen yukaridaki arkadasin belirttiklerinin tam aksine daha ilgili ve teknik anlamda daha yetkin calisanlar oldugu icin uzun bir suredir tercih ediyorum yakin zamanda topladigim bilgisayar cok pahaliya gelse de yigiti oldurur hakkini yemem artan dolar kurlarindan etkilenmeyen yok ne yazik ki,
Sonbahar,Öğlen,an itibariyle elimdeki laptopu yere atıp kasa sırasından koşarak kaçtığım işletmeneden miçünkü iade almıyorlar,
Sonbahar,Öğlen,şayet mağazadan gidip görerek aldığınız bir ürünse iade almamaları kanuna uygundur şayet hatalı ya da arızalı bir ürünse servise gönderip gerekirse yenisiyle değiştirirler bu yüzden internet sitelerinden alış veriş yapmak daha mantıklıdır yine de memnun değilseniz tüketici hakem heyetleri ya da tüketici mahkemeleri bunun için var hayırlı forumlar,
Sonbahar,Öğlen,iade kavrami sube sinirlarinda henüz icad edilmemiştir iadede cikarilan zorluklar yuzunden tercih edilmemesi gerekendir alternatifleri iade konusunda daha vicdanlıdır,
Sonbahar,Akşam,16 iş günü önce 3 parça ürün teslim ettim birisi değişti birisinde problem yokmuş ama üçüncüsü açarım rezalet başlığını ha,
Sonbahar,Sabah,satış görevlilerinin özel sektör çalışanı kasiyerlerin kamu çalışanı gibi davrandığı adeta müşteriye malı satana kadar ilkesinin vücut bulmuş hali olan mağazadır muhtemelen kasiyer sayısının azlığı nedeniyledir bu durum tüketici elektroniği alışverişinde ilk tercihim olduğu gerçeğini değiştirmez ihtiyacım olan ürünleri almanın yanı sıra topkapı şubesinin üst katında cafede bir şeyler yiyip içmek çok keyifli ikea gibi mağazada café konsepti iyi düşünülmüş dilerim diğer şubelere de uygulanır,
Sonbahar,Sabah,internetten daha ucuza alınıralmayın oradan,
Sonbahar,Öğlen,türkiyede satış sonrası iade konusunda her firma çamura yatıyor yani vatandan bir şey almayın demekle olmuyor ki hepsiburada desen satış sonrası süreci bok gibi yöneten bir firma teknosa desen kapısından içeri girmem mahalle esnafında da aradığımız ürünü bulamıyoruz iki ucu boklu değnek,
Sonbahar,Sabah,internet sitelerinde odeme adiminda 1015 keredir ust uste hata aldigim firma kardesim para verecegim neden zorluyorsunuz bu kadar yahu bi odeme yapabilsem tecrubelerimi paylasacagim,
Sonbahar,Sabah,türkiyede bilgisayar parçalarını en ucuza alabileceğiniz mağazalar zinciriiki hafta önce yapılan kdv indiriminde çoğu parça indirimdeydi ve topladığım sistem gayet uygun fiyata geldi ayrıca montajı da orada yaptırdım ve çalışanlar işlerini özenli bir şekilde yaptılar şu anda aynı sistemi toplasam tahmin ediyorum 2000 lira daha fazla tutardüzenli aralıklarla bu kadar büyük oranda indirim yapan başka mağaza varsa mesaj atın editlerim,
Sonbahar,Öğlen,bugün şöyle bir mesaj göndermiş olan teknoloji perakendecisi şişirilip indirilmiş fiyatlara takılma vatan fiyatlarına bakmayı unutma  da sayılmazlar,
Sonbahar,Öğlen,şişirilip indirilmiş fiyatlara takılma sloganıyla en sağlam black friday kampanyasını gerçekleştirmiştir gerçekten de diğer sitelerde favorilerime eklediğim ürünlerin en uygun fiyatlarını burada buldum hem de kargo derdi olmadan mağazadan doğrudan alabildim ürünlerimi,
Sonbahar,Öğlen,geçenlerde buradan bir alışveriş yaptım komediyi anlatıyorumsiparişten bi süre sonra müşteri hizmetleri aradı bankamdan bilmemde aktivasyon onay kodu almam gerektiğini ilettiler tabii ne alaka falan derken 1520 dk uğraştıkbankamı aradım bilmemne nolu siparişim için onay kodu almak üzere yarım saat cebelleştim derdini anlatmak bi yana adamların böyle bir olaydan haberi yokvatan müşteri hizmetlerini geri arayıp sırada bekleyip falan bankadan aldığım kodu ilettimyıllardır bir çok siteden alışveriş yaparım ilk defa böyle bir prosedüre denk geldim ha siparişlerim düzgün bir şekilde doğru zamanda geldi fiyatı da diğer sitelerden daha uygundu ama bu prosedür gerçekten ilginç,
Sonbahar,Akşam,az önce vatan bilgisayar fener şubesine antalya bilgisayara fare almak için gitmiştim koskoca kasalarla kasanın önünde sırada bekleyen onlarca insanı görünce sakince uzaklaştım sanırım büyük bir indirim var yada herkes o gün kasa topluyordu,
Sonbahar,Gece,isminin hakkını vermeyen türkiyede neredeyse en pahalı elektronik cihaz satan markadır ,
Sonbahar,Sabah,gece indirimleri gündüz indirimlerinden daha iyi olan firma gece alın ertesi gün mağazadan teslim alın gece 23 notebook indirimi yapıyor sabah 18 e çekiyor indirim oranını afedersin ama sikerler öyle işi 15000 tl lik laptopu 13600 e indirebiliyosan gece gündüz de o fiyattan sat aq mağazandan alalım uğraştırıyon kaç gündür,
Kış,Akşam,hayatında virüs programı görmemiş olan babamı kafakola alıp virüs programı satmış olan firmakafakola almak ifadesini özellikle seçerek doğru kullanıyorum çünkü babam oraya virüs programı almaya gitmemişti ihtiyacı olmadığı halde ihtiyaç varmış gibi görsterip resmen kandırmışlar hemde 1 er senelik 2 ayrı paket satmış insafsızlar 1 paketin içinde 2 senelik olsa anlayacam kesinlikle art niyetli bir satışayrıca müşteri şikayetlerini indexleyen internet sitelerinde müşterilerinin taleplerini ciddiye almayan ilgilenmeyen firmaedit o babanın saflığı filan demişler bu ihtimal dahilinde bir seçenek hatta belki babam zihinsel engelli de olabilirdi o zaman durum daha da vahim bir insanın zayıf yönlerini kullanarak satış yapmak daha açıklanabilir daha etik bir durum değil,
Kış,Akşam,ayın 29unda siparişini verdiğim anakartı hala kargoya vermemiş firma halbuki alırken 12 günde elinizde diyordu topkapı mağazasında bekletiyorlar daha doğrusu sanırım benim gelip almamı bekliyorlar,
Sonbahar,Öğlen,yazmayayım diyorum dayanamıyorum 1 adam almış 1 hafta kulaklığı epilasyon aletini kullanmış iade alacaksın diyor 2  adam almış ürünü 1 ay kullanmış cihazın anasını ağlatmış iade alacaksın diyor3 adam ürün almış sanki beni satın almış gibi geliyor köpek gibi iade alacaksın diyorşimdi sorarım bu ürünlerin hepsini mağaza alsa ürünleri firma iade almayacak bu ürünler elinde kalacak ve satışa dahi koyamayacağım çünkü içeride kural var sonra o ürünler çöp olacak ve ekmek yiyen 6000 kişi hiç olacak iyi olur değil mi senin ürünün iade alınmadı yaz babam yaz ürünü bana 5 parça getiriyor iade alacaksın diyor ilk önce ne olduğumuza baksak olmaz mı iade almadım hemen her yere yazarım arkadaş her gün mutlaka 1 tane bilgisayar mühendisi gelip şu arızalı iade al diye yırtıyor daha parçayı takamamış ben mühendisim benden iyi mi bileceksin diye bir de üste çıkmaya çalışıyor her gün o kadar çok şey görüyorum ki inanmazsınız ilk önce yasa ve kavramları öğrenip ondan sonra caka satsak kim mahkemeye gitmiş parasını iade alamamış çünkü o kararı firmaya tebliğ edip iade alıyor firma arkadaş bugüne kadar iyi niyetli hiçbir müşteriyi geri çeviren mağaza müdürü görmedim ayrıca tabi alışveriş yapman için çaba sarf edecekler oradaki herkesin görevi satış yapmak arkadaşlar bir farkına varsak olmaz mı müşteri hizmetleri dedikleri yer sizden alıp firma servisine gönderen ara birim kafasına göre iade alma hakkı yok sizin de iade hakkınız yok sen al kullan beğenme firma çöpe atsın zarar etsin banane de çık yok öyle birşey unutmayın orada çalışan da insan ve o da bir tüketici,
Sonbahar,Öğlen,diğer çoğu firmaya göre ürünleri daha pahalı satan diğer firmalardan hiç bir farkı olmayan tavsiye etmediğim firmadır kendileri seneler öncesinde buradan toplama kasa alma gafletinde bulunan da benim adamlar daha usb kablolarını takmayı bırakın çalışıyor mu çalışmıyor mu diye test bile yapmamışlar üstüne üstlük bir de aldığım ekran kartı yerine farklı ekran kartı takmış olup eve gidip kasayı açtığımda öğrendiğim durum tabi yine geri dönüp sinir harbi sonucu hatalarını düzelten tavsiye etmediğim yer,
Sonbahar,Öğlen,geçtiğimiz aylarda kendilerinden bir tv satın alma gafletinde bulunduğum firmadıryukarıdaki girdilerde tvyi alma ve bana ulaştıramamalarına dair şikayetimden söz etmiştimancak seviye atladılar bugünaz önce 212 kodlu bir telefondan arandımkendileri digiturkile bağlantılı aradıklarını digiturk abonesi değilim hiç olmadım söylediler öncelikle geçtiğimiz aylarda aldığım hd kalitede televizyonun hayırlı olmasını dilediler siz bunu nereden biliyorsunuz dediğimde ise üst yönetim araştırma hebele hübele diye geçiştirdiler veri satışı yapıldığını biliyorduk da bu kadar gözümüze sokacaklarını tahmin etmiyordum firmaların,
Sonbahar,Öğlen,ürünleri genellikle piyasa ortalamasının üzerinde fiyatlara satmalarına rağmen hala nasıl iş yapabildiklerini anlayamadığım teknoloji marketi,
Sonbahar,Öğlen,bu gün ipad air 3 siparişi verdiğim teknoloji marketidiryazılanlara bakılırsa sigi tuttukekleme 1 saat önce kargo dan sorunsuz şekilde teslim aldım,
Sonbahar,Akşam,asker dönüşü kendilerinden bir adet geforce gtx1660ti ekran kartı almayı düşündüğüm firmaonlarla ilk alışverişim olacak umarım üzmezler,
Sonbahar,Sabah,şikayet konusu tüketici hakem heyeti lehimize karar verdi vatan bilgisayar telefonu değiştireceğini söyledi hadi bakalım hayırlısıedit iade aldılar paramızı aldık sonunda,
Sonbahar,Öğlen,fahiş fiyatlarla teknoloji satın almak isteyenlerin kullanabileceği mağaza,
Sonbahar,Öğlen,bkz 19 temmuz 2019 vatan bilgisayar rezaleti il hakem kurulu değişim kararı vermesine karşın hala ellerinde iphone x marka telefon olmadığını iddia eden bu nedenle iphone x veremeyeceğini söyleyen firmabir firma nasıl bu kadar amatör bir şekilde çalışır ve çirkinleşir çok ilginç daha mücadele yeni başlıyor sonuna kadar mücadele edeceğim sizinle,
Sonbahar,Gece,ssd satın aldığında sanki şirketi almış gibi davrananlar tarafından eleştirilen firmanasıl ki marketten pirinç aldığında marketin pilav yapmasını beklemiyor kasaptan et aldığında kebap yapmasını beklemiyorsan bilgisayar için oem parça aldığında o parçanında montaj edilmesini beklemeyeceksin he bekliyorsan zaten diyecek söz yokgece gece vatan bilgisayarı bile savundurdun ya helal olsun kardeşim,
İlkbahar,Öğlen,bugün teslimat kargo opsiyonunun bir işe yaramadığı teşebbüsedit işe yarıyormuş entryden 20 küsür dakika sonra getirdiler ürünü,
İlkbahar,Akşam,sürekli ve sürekli indirim yaptık diye bir içerik yayınlıyorlar halbuki indirim falan yaptıkları yok bilgisayar hep aynı fiyat,
İlkbahar,Öğlen,perşembe günü aldığım ertesi gün teslim yazan siparişim hala elime ulaşmadı istanbuldan sipariş verdiğim halde konyadan çıktı paket yola pazartesiye bu ürünler elime ulaşmasın daha nasıl carlıyorum görürsünüz,
İlkbahar,Öğlen,cuma günü 0340 da alışveriş yaptım gün içi teslimat yazısına tıkladım cuma geçti cumartesi geçti pazar geçti bugun pazartesi hala yok bakalım ne olacak itopya en azından 60 sıradan çağrıya koyuyor bunadamlara hiç ulaşılmıyo bile,
İlkbahar,Gece,mesai saatleri içerisinde telefonlarını kapatıp ulaşılamayan mesai saati bitiminde telefonlarını açıp mesai saati dışındayız diyen rezil ötesi firma bir daha ürün almak mı  asla,
İlkbahar,Öğlen,aklı olan bu firmadan uzak dursun hayatımda gördüğüm en rezil firma vatan bilgisayardır hiçbir şekilde sorununuzu çözmüyorlar tam 1 saat 5 dk hatta bekledim sorunumu dinlemeden müşteri hizmetleri telefonu kapattı,
İlkbahar,Sabah,29 ocak tarihinde aldığım philips speedpro max süpürge şarj problemi nedeniyle arızalandı philips yetkili servisine ürünü götürdüm ücret iadesi yapılmasını talep ettim aralık ayında yine aynı süpürgeyi almış 45 gün kullanmış yine aynı problem sebebiyle servise götürmüştüm o tarihte bana ücret iadesi veya yeni ürün ile değişim opsiyonu sunuldu ben de bir şans daha vermek adına yeni ürün aldım bahsi geçen süpürge 2 süpürgedir servis bana 31 mart tarihinde bir değişim raporu verdi daha önce bu raporla vatan bilgisayar mağazasından 1 günde işlem yapabilmiştim mağazaların kapanması sebebiyle durumu mail olarak kendilerine bildirdim ancak bugün itibariyle tam 1 hafta olmasına rağmen herhangi bir cevap yok telefon ile zaten ulaşmak imkansız farklı ürünlerde aynı hataların olması üretim ile ilgili bir problem olduğunu gösteriyor vatan bilgisayarın da bizi cevapsız bırakması ile hem süpürgesiz kaldık hem de paramızı alamıyoruz evde bir kedi bir bebek her yer leş allah kahretsintanım 12 mayıs itibariyle hala firmadan tarafıma ulaşılmadı problemim çözülmedi ürünü kendilerine kargolamamı istediler ancak kargoladıktan sonra kargoyu kabul etmemeleri sebebiyle teslim almadılar zaten müşteri hizmetlerine ulaşmak 1520 dk sürüyor bir de ulaştığımız kişi iş bilmez olunca hiç bir çözüm sunmayınca insan çileden çıkıyorbu işlerle uğraşmak çom vaktimi aldı hala da bir çözüme kavuşturabilmiş değilimvatan bilgisayar pişmanlıktır kurtulabilsem bir daha önünden geçmeyeceğimedit 2 mağazaların açılması sonrasında 1 günde işimi hallettim ancak 90 tl ödediğim fazladan kargo masrafını geri alabilmek için çabalayacak dermanım kalmadı,
İlkbahar,Akşam,kallavi bir bilgisayar topladım internet sitelerinden pazar günü siparişimi verdim salı öğlen kargoya verildibkz ups kargo çarşamba öğleden sonra elime ulaştı buradaki yorumlardan korkarak sipariş vermiştim hiç pişman değilim teslim aldığım günün akşamında mis gibi makinemden yazıyorum bunu,
İlkbahar,Sabah,mavişehir vatan niye kargolamıyonuz olum ssd yi  telefonları da açmıyonuz gelip alayım diyeceğim ben gidene kadar kargolanir diye korkuyorum mağazalar zaten kapalı bir de ne yapcaz acaba,
İlkbahar,Öğlen,çağrı merkezine ulaşılamayan websitesi üzerinden sipariş kontrolü yapılamayan vasat bilgisayarcı,
Sonbahar,Sabah,çarşamba günü alınmış ürünü cuma günü gönderebilen ups ile gönderdikleri için haftasonu da dağıtıma çıkmayıp önümüzdeki haftayı bekleten müthiş ötesi teknoloji firması,
Sonbahar,Öğlen,internet sitesinden monitör satın aldığım firma alalı daha 2 hafta olmadı kullanır kullanmaz ölü pikselle karşılaştım bana yakın bir şubeye gittim ve mağaza çalışanları monitörü bir bilgisayara takarak ölü pikseli gördü işlem yaptılar2 hafta olmamasına rağmen üründe hata olduğu için servise göndereceklerini söylediler benim para iade talebim zaten yok ama 1 pikselde servis kabul etmeyebilir tarzı yorumlar yapıldı ben parasını verip yeni bir ürün alıyorum ürün hatalı çıkıyor ve tarafıma ölü piksel sayısı şu kadardan azsa kabul edilmeyebilir tarzı yorum yapılıyor bu arada servisin de 20 iş günü süresi var o sürede ben monitörsüz kalıyorum bana para iadesi yapsalar indirimle aldığım ürünü o paraya şu an satın alamıyorum bu nasıl bir mantıktır aklım almıyor tek isteğim parasını verdiğim ürünün sorunsuz olması monitörü olması gerektiği şekilde yani hatasız kullanmak hatalı ürünün yenisiyle değiştirilmesi servis süreci sonuçlandıktan sonra yasal her yoldan hakkımı arayacağım konuyla bilgisi olanlardan da yardım bekliyorum,
Sonbahar,Öğlen,2 el ürünleri sıfır gibi satan firma buradan bir şey alırken binlerce kez düşünün derim,
Sonbahar,Öğlen,3 yıldır bir pil dahi almadığım aşırı dandik mağaza yanından bile geçmeyin fiyatları sizi kandırmasın garantili diye ürün satarlar ürünleri yolladıkları merdiven altı teknik servisleri adamı kanser hastası edebilir anakartı arızalı telefonu 4 kez servise yollamama rağmen bir sorun görülmemiştir cevabı verebilirler kesinlikle alışveriş yapmanızı tavsiye etmem aynı malı 100 fazlaya başka yerden alın gene bunlara para kaptırmayın,
Sonbahar,Akşam,4k televizyon bakiyorumtv ozelliklerinde usb 30 baglantisi ariyorum biliyorsunuz 4k televizyonlarda 4k filmler 50 gb gibi bir yer kapliyor usb 20 veriyolu ile bu boyutta filmleri takilmadan seyretmeniz imkansiz evet tahmin ettiginiz gibi bu firmanin alisveris sitesindeki urunlerinde bu onemli bilgi yok cunku bu arkadaslar teknoloji satan bir firma degil pazarda pancar satan esnaf niye bu teknik ve onemli bilgi uzerinde dursunlar ki gotoglanlari bir de ozelliklerde ayi gibi usb var seklinde açıklama yapmışlar,
Sonbahar,Akşam,almak istediğin televizyonun marka model bilgisini alırsın kendi internet sitesinde araştırırsın tembel olmayın bu kadar,
Sonbahar,Gece,teknik bilgisi yetersiz ve ilgisiz çalışanlara sahip firma,
Sonbahar,Öğlen,bunlar zamanında bana sağlam bir kazık soktular sorunlu ürünü sıfır diye sattılar kullanmadan iadedeğişime götürdüm aklımla dalga geçer gibi incelemeye gönderdiler sıfır parasını verdiğim ve ihtiyacım olan ürünü 1 ay incelemede tutup kullanıcı hatası diye bana soktulardilerim azalarak biterler kendilerinden hiç haz etmiyorum artık eskiden vatan der güvenirdik de şimdi adını duyunca tüylerim diken diken oluyor sinirleniyorum,
Sonbahar,Akşam,1600 liralık cpu ya 2200 lira fiyat çeken firmadırher ne kadar herboku satan bir teknoloji avm ye dönüşmüş olsanda sen özünde bir bilgisayar firmasısınbi zahmet bileşen reyonunda bankesinde neyse bilgisayardan anlayan bir adam da bulundurursan süper olacak yinede kampanya indirim kovalanırsa ufak tefek şeyleri güzel fiyatlara alabildiğiniz teknolojik ev aletleri dükkanı,
Kış,Gece,leşbildiğimiz türkiyenin en leş firmasıdır sürekli sizi kısmen uyararak teşhir ürünleri satar sürekli tvleri kullanılmış ya da teşhirdirgel geççi anadolunun şark kurnazı esnafından farksızdır uzak durulması gerekendir,
İlkbahar,Gece,açıkçası apple ürünlerinin epey indirimli satıldığını düşündüğüm mağazadır kendileri hem ipadimi hem de telefonumu internettekinden daha ucuz fiyata bu mağazadan aldım ailecek 34 kere de laptop almışızdır hepsinde güvenilir ve iyi alışverişler yaptık açıkçası upsle sorun yaşarım diye korkmuştım yorumlardan dolayı ama hiç de öyle olmadı 16 nisan perşembe akşam 10da verdiğim sipariş 20 nisan pazartesi sağlam şekilde elime ulaştı bu mağazada tek rahatsız olduğum nokta satıcıların siz bir şey almaya karar vermişken sizi başka bir şey almaya veya ek olarak garanti falan yaptırmaya zorlaması bir kaç kere bu durumu yaşadım ve açıkçası epey rahatsız oldum laptop yanında office antivirüs garanti vs satmaya öyle uğraştılar ki olay korkutmaya döndü yok virüs bulaştırırsanız ve bir şey olursa garantiden çıkar vs bir de öyle söylüyor ki sanki almasam dünyanın sonu olacakmış ve çok ayıp bir hareket yapmış olacakmışım gibi açıkçası söğütözündeki vatan mağazasında bir çalışan vardı bizi bir şeyler almaya zorladı bilmediğimizi idda etti tanıdığımız bilgisayarcıya danışıp almak istedğimizi söyledik dinlemedi en son teşekkür ettik başımızdan savdık ve bize 1520 dk uzaktan kötü kötü baktı başka satıcılar falan yardımcı olurken açıkçası korkutucu ve sinir bozucu birisiydi açıkçası ben o adamı şikayet etmeye bile korkarım nitekim kimseyi şikayet etmek de istemiyorum eğer bu şirket müşteriye nasıl davranılması gerektiğini öğretemiyorsa bunu öğretmek müşterilerin görevi değil bir şey satma hırsından gözü dönmüş elemanları karşıdakinin tipine bakıp haa bu kadınmış ben buna psikolojik baskı kurarım bilmiyosun imasıyla istediğim her şeyi satarım düşüncesini bırakırlarsa üst düzey mağaza olabilir ama diğer türlü yaptıkları indirimlere rağmen bile vasat olarak kalacaktır,
İlkbahar,Gece,çözemediğim bir problem yaşadığım firmabir mağazalarından 3 ay önce ssd almıştım bozuldu toshiba sağlam olur bozulmaz diye galiba faturasını şimdi bulamayacagim bir yere koymuşum başka ilden almıştım belkide bir yerde kaybettimcorona nedeniyle şubeler kapalı müşteri hizmetlerini arıyorum açan yok hat yok satın alırken ayrıntılı kayıt tutuyorlardı kaydım kuydum vardır diye tahmin ediyorum onarimdeğişim için faturanın bir ornegini mail yoluyla atmalarını isteyecegim ama ulaşamıyorum bulunduğum ilde teknik servisleri yok müşteri hizmetlerine ulaşıp kargoyla göndermeyi deneyeceğim ama dediğim gibi ne kimseye ulasabiliyorum ne de başka nasıl ulaşabileceğimi başka nasıl bir yol izleyeceğimi biliyorumbu işlerden anlayan birinden yardım bekliyorumed kutusugaranti belgesi duruyor,
İlkbahar,Sabah,rezil bir kargo firması olan ups ile çalışmaya devam ettikçe çok müşteri kaybedecek firmadır ups ile gönderilen ürünüm 1 haftadır teslim edilmediği gibi tahmini bir teslimat tarihi vermiyorlar müşteri hizmetleri açmıyor ve gönderdiğiniz mailler dakikasında otocevap olarak coronavirüs diye cevaplanıyor buradan sipariş verirken ürününüzün gelmeyeceği ihtimalini düşünerek sipariş verin,
İlkbahar,Sabah,ta ta ta tanım pahalı fiyatlarıyla bilinçli tüketicinin yanından bile geçmeyeceği teknoloji market,
İlkbahar,Öğlen,21 nisanda havale ile telefon sipariş ettiğim 28 nisan yani bugün itibari ile bırakın kargolamayı siparişime sistem üzerinden onay bile vermeyen firma müşteri temsilcileri bugün yarın gakguk demekten başka birşey yapmıyor,
İlkbahar,Öğlen,cumartesi verdiğim telefon siparişini çarşamba elime ulaştıran firma vaad ettikleri 3 iş gününde göndermiş oldular içinde bulunduğumuz günlere bakarsak memnun kaldım diyebilirim,
İlkbahar,Gece,playstation için stok yok ama isterseniz gelince haber verelim diyorbende tamam diyorum ertesi gün stoklarda diye mail atıyor siteye giriyorum yine stok yokmilletin akli ile alay eden bir firma,
İlkbahar,Öğlen,elinde olmayan malları satarak milleti düdükler sonra paranı geri almak için uğraşırsın,
İlkbahar,Sabah,an itibariyle çağrı destek hattı çökmüş teknoloji mağazası0850 252 5656ben televizyon aldım ya ondandır kesin,
İlkbahar,Sabah,maalesef piyasadaki en pahalı teknoloji mağazası olma unvanını kazanmıştırbundan 45 sene öncesine kadar piyasanın nabzı gibi olmasına karşın bugün değil alışverişi düşünmeyi fiyatlarına ve sitelerine bile bakmak istemediğim markadır,
İlkbahar,Sabah,şimdi küfür edeceksiniz ama avmler açıldığında açılacak mı acaba merak ettiğim zincir teknoloji mağazası,
İlkbahar,Öğlen,site üzerinden yapılan alışverişlerde teslimat süresini yanlış belirten firma mesela 15 nisanda teslim edilmesi gereken ürün 8 mayıs tarihi itibariyle teslim edilememişse ups izmir hub dağıtım merkezi önünde bekleyen onlarca müşteriden biri burda bir yanlışlık olsa gerek peki suç kimde şimdi alışveriş yapan müşteride mi belirli bir sürede teslimat sözü veren satıcı firmada mı yoksa kargonun nerede olduğunu bile söyleyemeyen kargo firmasında mı benim anladığım kadarıyla alışveriş yapan müşteri suçlu şahsım dahil olmak üzere almayın abi bu firmalardan bu kadar şikayet varken size saygısı olmayana para vermeyin çok acil ihtiyaçlar harici alışveriş yapmayın bu adamlardan,
İlkbahar,Akşam,en ufak yaşadığım sorunda hemen gidip de bir yerlere şikayet yazan biri değilim üşenirim en başta ama yaklaşık 10 yıldır yaptığım eticaret alışverişlerimin hiç birinde böyle bir rezillik yaşamadım 5 mayıs 2020 tarihinde vatan bilgisayarın internet sitesinden bu tıraş makinesini sipariş ettim diğer sitelere nazaran daha ucuzdu 8 mayıs yani bugün tarafıma ulaştı kutuyu incelediğimde bir işkillendim çünkü açılmış gibiydi daha sonra kutuyu açtığımda tarakların bazılarında hala tıraş köpüğü beyaz macun benzeri bir şey ve kutunun içinde kıllar durmaktaydı ürün açıklamasında da teşhir vb yazmıyordu ki teşhir yazsa kesinlikle almam hem de salgın zamanında tabii hemen müşteri hizmetlerini aradım ama mesai dışı olduğundan dolayı cevap vermediler pazartesi arayıp sonucu editlerimsize tavsiyem vatandan bu tarz ürünleri kesinlikle almayınız,
İlkbahar,Gece,090520 tarihinde sipariş verdim bugün 2 iş gününde 1100 civarında kargoya verildi buraya kadar her şey muazzamolumsuz konu şu vatan’ın çalıştığı lojistik firması borusan lojistik kesinlikle ulaşamıyorsunuz kesinliklevatan gibi siparişi bu kadar hızlı teslim eden bir firmanın iş ortağı böyle bir firma olmamalı,
İlkbahar,Sabah,uzak durulması fiyat araştırması yaparken bile sitesine girilmemesi kapısının önünden geçilmemesi gereken firma15 aydır uğraşıyorum artık çok yoruldum daha önce yazdığım entryleri aşağıda görebilirsiniz104979970104981122107085117edit mağazaların açılması sonrasında 1 günde işimi hallettim ancak 90 tl ödediğim fazladan kargo masrafını geri alabilmek için çabalayacak dermanım kalmadı,
İlkbahar,Akşam,sürekli alışveriş yaptığım teknoloji marketi26 nisan’da toplama pc ve monitör siparişi verdim ekran kartının demonte gönderilmesi bi yönden iyi bi yönden kötüydü pc nin en pahalı parçası ve gelmemesi durumunda ne yapılacak teslim alsan biz yolladık siz almışsınız bizi bağlamaz mı  “ diyecekler gayet gergin günlerdisipariş 1213 gün sonra elime ulaştı  sokağa çıkma yasakları tatiller vs  normaldi şu durumda pc geldi beklemediğim bi şekilde gayet iyi kargolanmıştı içerisinden bir tane bile eksik civata  eksik boş kutu çıkmadı ama monitör gelmemişti halbuki faturada var ve kargolanan ürünler arasında gözüküyordu az para da değil 2bin tl civarında kafada deli sorular aradım müşteri temsilcisini durumu anlattım ve ondan sonraki gün monitör elimdeydi belki ben şanslıyım bu kadar iyi bi şekilde geldi her açıdan yada gerçekten düzgün iş yapıyolar daha önceden de alışveriş yapmıştım ama ucız malzemelerdi ve kargo hizmetini deneyimlememiştim memnun kaldım açıkçası,
İlkbahar,Akşam,ben de balck friday sonrası traş makinası almıştım vatandan hemen ertesi gün gelmişti de bunun için başlık mı açılır aq normalde olması gereken butanım başlık taşınmış,
İlkbahar,Akşam,her büyük şehirde olduğu için abartılmaması gerekir istanbuldandı izmire kargo 1 günde zaten geliyor,
İlkbahar,Akşam,16 mayis 2020 bakkala helal olsun916 da elime teslim etti bakkala ve ekmegi posetleyen ciragina tesekkurler,
İlkbahar,Öğlen,dört günlük sokağa çıkma yasağı olan bir şehirdeydim vatan bilgisayar’dan gelen kargomu ne kargocu getirdi ne de gidip ben alabildim bugün erkenden kalkıp almaya gittiğimdeyse geri gönderildiğini öğrendim bu işin vatan bilgisayar’a düşen kısmı şu ki durumu anlatmak için müşteri hizmetlerine ulaşmaya çalıştığımda asla bir muhatap bulamadım bunun süreçle ilgisi yok bu süreçte yaşadığım kargo aksaklıklarıyla ilgili en tahmin etmeyeceğiniz firmalar bile gayet iyi geri dönüşler sağladı,
Kış,Sabah,çok değişik bir fiyat politikası uygulayan teknoloji hiperstore’u önceki gece bir bilgisayara denk geldim hoşuma da gitti mağazadan görüp alırım diye düşündümgece baktığım fiyat 4379 tlertesi gün mağazaya gittiğimde 5016 tlakşam internet sitesinde 5424 tl ve bu sabah bilgisayar satıştan kalktı sitede yok şaka mı bu napıyorsunuz siz bkz ben 5000’lerde göremeyince satıştan kalktı zannetmiştim meğer bilgisayarın fiyatı 7494 tl olmuş komik bile değiledit 2 an itibariyle fiyat 5699 tl olarak güncellendi,
Kış,Öğlen,çok güzel bir şirkettir 3 sene evveli bunlardan bilgisayar toplamak gibi bir gaflette bulunmuştum kasada 100 liramı çarpan kasiyer ve altta bilgisayarı toplayan elemanın işlemcinin stok soğutucusunu çalması dışında hiç bir problemle karşılaşmadım o kadar güzel sikilmiştim ki bilgisayarımın verdiği güzel duygulardan hissedememiştim bile ince dokuyarak siktiler beni tabi 1 hafta sonra sızısını hissettim ama iş işten geçmişti hani protesto ediyorum almıyorum  almayın gibi cümlelerle ifade etmiyorum ben buradan bir şey alan insanla muhattap olmuyor direk konuşmayı kesiyorum gerekirse cebimden ödeyip başka siteden bedava tahsis imkanı sunduğum akrabam oldu öyle bir his benimkisi,
